"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BAJAJ-AUTO","31-Oct-2014","27-Nov-2014","PE","3100","0","0","0","776.25","0","470.55","0","0","-","0","0","2611.05"
"BAJAJ-AUTO","31-Oct-2014","24-Dec-2014","PE","3100","0","0","0","684.4","0","458.3","0","0","-","0","0","2611.05"
"BAJAJ-AUTO","31-Oct-2014","29-Jan-2015","PE","3100","0","0","0","479.25","0","450.2","0","0","-","0","0","2611.05"
"BAJAJ-AUTO","03-Nov-2014","27-Nov-2014","PE","3100","0","0","0","776.25","0","508.85","0","0","-","0","0","2574.25"
"BAJAJ-AUTO","03-Nov-2014","24-Dec-2014","PE","3100","0","0","0","684.4","0","493.8","0","0","-","0","0","2574.25"
"BAJAJ-AUTO","03-Nov-2014","29-Jan-2015","PE","3100","0","0","0","479.25","0","482.3","0","0","-","0","0","2574.25"
"BAJAJ-AUTO","05-Nov-2014","27-Nov-2014","PE","3100","0","0","0","776.25","0","513.65","0","0","-","0","0","2570.7"
"BAJAJ-AUTO","05-Nov-2014","24-Dec-2014","PE","3100","0","0","0","684.4","0","497.15","0","0","-","0","0","2570.7"
"BAJAJ-AUTO","05-Nov-2014","29-Jan-2015","PE","3100","0","0","0","479.25","0","483.7","0","0","-","0","0","2570.7"
"BAJAJ-AUTO","07-Nov-2014","27-Nov-2014","PE","3100","0","0","0","776.25","0","546","0","0","-","0","0","2539.7"
"BAJAJ-AUTO","07-Nov-2014","24-Dec-2014","PE","3100","0","0","0","684.4","0","528.05","0","0","-","0","0","2539.7"
"BAJAJ-AUTO","07-Nov-2014","29-Jan-2015","PE","3100","0","0","0","479.25","0","511.9","0","0","-","0","0","2539.7"
"BAJAJ-AUTO","10-Nov-2014","27-Nov-2014","PE","3100","0","0","0","776.25","0","544.4","0","0","-","0","0","2543.4"
"BAJAJ-AUTO","10-Nov-2014","24-Dec-2014","PE","3100","0","0","0","684.4","0","525.9","0","0","-","0","0","2543.4"
"BAJAJ-AUTO","10-Nov-2014","29-Jan-2015","PE","3100","0","0","0","479.25","0","508.4","0","0","-","0","0","2543.4"
"BAJAJ-AUTO","11-Nov-2014","27-Nov-2014","PE","3100","0","0","0","776.25","0","538.95","0","0","-","0","0","2549.55"
"BAJAJ-AUTO","11-Nov-2014","24-Dec-2014","PE","3100","0","0","0","684.4","0","520.15","0","0","-","0","0","2549.55"
"BAJAJ-AUTO","11-Nov-2014","29-Jan-2015","PE","3100","0","0","0","479.25","0","501.8","0","0","-","0","0","2549.55"
"BAJAJ-AUTO","12-Nov-2014","27-Nov-2014","PE","3100","0","0","0","776.25","0","489.65","0","0","-","0","0","2599.55"
"BAJAJ-AUTO","12-Nov-2014","24-Dec-2014","PE","3100","0","0","0","684.4","0","472.4","0","0","-","0","0","2599.55"
"BAJAJ-AUTO","12-Nov-2014","29-Jan-2015","PE","3100","0","0","0","479.25","0","458.35","0","0","-","0","0","2599.55"
"BAJAJ-AUTO","13-Nov-2014","27-Nov-2014","PE","3100","0","0","0","776.25","0","480.15","0","0","-","0","0","2609.8"
"BAJAJ-AUTO","13-Nov-2014","24-Dec-2014","PE","3100","0","0","0","684.4","0","462.75","0","0","-","0","0","2609.8"
"BAJAJ-AUTO","13-Nov-2014","29-Jan-2015","PE","3100","0","0","0","479.25","0","448.25","0","0","-","0","0","2609.8"
"BAJAJ-AUTO","14-Nov-2014","27-Nov-2014","PE","3100","0","0","0","776.25","0","437.85","0","0","-","0","0","2652.85"
"BAJAJ-AUTO","14-Nov-2014","24-Dec-2014","PE","3100","0","0","0","684.4","0","422.05","0","0","-","0","0","2652.85"
"BAJAJ-AUTO","14-Nov-2014","29-Jan-2015","PE","3100","0","0","0","479.25","0","411.4","0","0","-","0","0","2652.85"
"BAJAJ-AUTO","17-Nov-2014","27-Nov-2014","PE","3100","0","0","0","776.25","0","435.15","0","0","-","0","0","2657.65"
"BAJAJ-AUTO","17-Nov-2014","24-Dec-2014","PE","3100","0","0","0","684.4","0","418.35","0","0","-","0","0","2657.65"
"BAJAJ-AUTO","17-Nov-2014","29-Jan-2015","PE","3100","0","0","0","479.25","0","406.2","0","0","-","0","0","2657.65"
"BAJAJ-AUTO","18-Nov-2014","27-Nov-2014","PE","3100","0","0","0","776.25","0","449.6","0","0","-","0","0","2643.95"
"BAJAJ-AUTO","18-Nov-2014","24-Dec-2014","PE","3100","0","0","0","684.4","0","431.8","0","0","-","0","0","2643.95"
"BAJAJ-AUTO","18-Nov-2014","29-Jan-2015","PE","3100","0","0","0","479.25","0","417.2","0","0","-","0","0","2643.95"
"BAJAJ-AUTO","19-Nov-2014","27-Nov-2014","PE","3100","0","0","0","776.25","0","419.3","0","0","-","0","0","2674.95"
"BAJAJ-AUTO","19-Nov-2014","24-Dec-2014","PE","3100","0","0","0","684.4","0","402.2","0","0","-","0","0","2674.95"
"BAJAJ-AUTO","19-Nov-2014","29-Jan-2015","PE","3100","0","0","0","479.25","0","389.8","0","0","-","0","0","2674.95"
"BAJAJ-AUTO","20-Nov-2014","27-Nov-2014","PE","3100","0","0","0","776.25","0","439.7","0","0","-","0","0","2655.3"
"BAJAJ-AUTO","20-Nov-2014","24-Dec-2014","PE","3100","0","0","0","684.4","0","421.7","0","0","-","0","0","2655.3"
"BAJAJ-AUTO","20-Nov-2014","29-Jan-2015","PE","3100","0","0","0","479.25","0","406.7","0","0","-","0","0","2655.3"
"BAJAJ-AUTO","21-Nov-2014","27-Nov-2014","PE","3100","0","0","0","776.25","0","422.25","0","0","-","0","0","2673.45"
