Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,5290.000000,5343.000000,5290.000000,5311.799805,4832.496094,6358
2014-01-02,5325.750000,5354.000000,5193.950195,5280.149902,4803.702148,25984
2014-01-03,5365.000000,5600.000000,5311.000000,5333.600098,4852.328125,91165
2014-01-06,5376.000000,5444.000000,5340.000000,5387.649902,4901.501953,25288
2014-01-07,5413.950195,5440.000000,5365.000000,5381.899902,4896.269531,19645
2014-01-08,5394.899902,5427.899902,5379.899902,5422.399902,4933.116699,20048
2014-01-09,5425.000000,5435.000000,5365.000000,5372.850098,4888.036133,8235
2014-01-10,5390.000000,5450.000000,5351.000000,5405.950195,4918.150879,29411
2014-01-13,5440.000000,5447.950195,5380.000000,5426.899902,4937.210449,17380
2014-01-14,5410.000000,5414.950195,5351.000000,5379.450195,4894.041016,16904
2014-01-15,5360.000000,5400.000000,5215.000000,5237.149902,4764.582520,27664
2014-01-16,5260.000000,5320.000000,5125.000000,5130.350098,4667.419434,25175
2014-01-17,5150.000000,5265.000000,5150.000000,5238.049805,4765.400391,24567
2014-01-20,5224.000000,5229.000000,5181.799805,5200.899902,4731.602051,8983
2014-01-21,5200.899902,5202.000000,5150.000000,5177.250000,4710.087402,8048
2014-01-22,5175.000000,5175.149902,5135.000000,5144.799805,4680.564941,15903
2014-01-23,5190.000000,5190.000000,5075.000000,5083.549805,4624.841309,45061
2014-01-24,5083.549805,5123.000000,5068.000000,5081.200195,4622.704590,35944
2014-01-27,5066.000000,5121.000000,5021.000000,5050.100098,4594.410156,13535
2014-01-28,5050.000000,5059.149902,4950.000000,4959.350098,4511.849609,16842
2014-01-29,4990.000000,5041.000000,4962.000000,5033.200195,4579.033691,23174
2014-01-30,5010.000000,5033.200195,4925.000000,4945.799805,4499.520020,22742
2014-01-31,5039.000000,5091.000000,4902.399902,5047.149902,4591.726563,36790
2014-02-03,4993.000000,5047.299805,4920.000000,4938.649902,4493.016602,20562
2014-02-04,4920.000000,5010.750000,4920.000000,4960.450195,4512.850098,19822
2014-02-05,4962.000000,5038.899902,4960.000000,5013.149902,4560.793945,27946
2014-02-06,4985.299805,5029.750000,4980.100098,4999.549805,4548.420410,23324
2014-02-07,5000.000000,5040.000000,5000.000000,5016.250000,4563.614746,31810
2014-02-10,5000.000000,5041.000000,4986.049805,5034.549805,4580.263672,13372
2014-02-11,5005.299805,5134.549805,5005.299805,5057.899902,4601.506348,21365
2014-02-12,5023.000000,5115.000000,5023.000000,5055.399902,4599.231445,58546
2014-02-13,5100.000000,5198.000000,5075.049805,5098.850098,4638.760742,46941
2014-02-14,5085.000000,5140.000000,5050.000000,5082.850098,4624.205566,20048
2014-02-17,5000.000000,5084.700195,4950.000000,5004.299805,4552.741211,80190
2014-02-18,4965.000000,5047.000000,4965.000000,5024.750000,4571.348633,11263
2014-02-19,5034.399902,5080.049805,5028.799805,5058.100098,4601.687988,12194
2014-02-20,5033.000000,5063.700195,5031.049805,5043.399902,4588.316895,43415
2014-02-21,5012.000000,5080.000000,5012.000000,5057.250000,4600.915039,30584
2014-02-24,5022.000000,5064.950195,5009.950195,5043.200195,4588.132324,98368
2014-02-25,5015.000000,5043.899902,4980.100098,5000.649902,4549.423828,65242
2014-02-26,4965.000000,5023.899902,4965.000000,4998.799805,4547.739746,107454
2014-02-28,4982.100098,5013.549805,4774.850098,4864.500000,4425.558105,849082
2014-03-03,4861.000000,4875.100098,4632.000000,4656.899902,4236.690430,58905
2014-03-04,4675.000000,4720.000000,4647.000000,4710.500000,4285.453613,30490
2014-03-05,4735.000000,4824.950195,4715.000000,4777.049805,4345.999023,33003
2014-03-06,4775.000000,4885.000000,4775.000000,4863.399902,4424.556641,26772
2014-03-07,4873.399902,4930.000000,4856.750000,4910.899902,4467.771484,47856
2014-03-10,4920.000000,4929.000000,4763.000000,4800.500000,4367.332520,31069
2014-03-11,4875.000000,4875.000000,4762.500000,4798.799805,4365.786621,12620
2014-03-12,4809.799805,4819.450195,4780.000000,4794.399902,4361.783203,16791
2014-03-13,4801.200195,4816.950195,4750.000000,4786.000000,4354.141602,22001
2014-03-14,4796.799805,4796.799805,4712.000000,4758.649902,4329.257324,33516
2014-03-18,4815.000000,4900.000000,4711.600098,4791.200195,4358.872070,31733
2014-03-19,4809.799805,4857.500000,4800.100098,4820.500000,4385.527832,27111
2014-03-20,4846.000000,4846.000000,4805.250000,4825.350098,4389.940430,11438
2014-03-21,4820.000000,4865.000000,4720.000000,4731.399902,4304.467773,32688
2014-03-22,null,null,null,null,null,null
2014-03-24,4780.000000,4794.799805,4706.000000,4721.299805,4295.278809,23639
2014-03-25,4722.000000,4749.899902,4707.000000,4720.100098,4294.187988,20849
2014-03-26,4755.000000,4789.000000,4710.000000,4771.149902,4340.631836,38549
2014-03-27,4782.000000,4925.000000,4732.450195,4859.750000,4421.236328,67652
2014-03-28,4900.000000,4995.000000,4845.000000,4964.649902,4516.670410,47608
2014-03-31,4925.000000,5070.000000,4925.000000,5028.750000,4574.986816,52068
2014-04-01,5069.000000,5070.000000,4832.500000,4847.850098,4410.409668,70637
2014-04-02,4899.950195,4910.000000,4845.549805,4865.549805,4426.512695,53920
2014-04-03,4895.000000,4909.950195,4839.850098,4885.700195,4444.846191,33789
2014-04-04,4875.000000,4890.000000,4825.000000,4835.850098,4399.493164,29026
2014-04-07,4875.000000,4952.600098,4825.000000,4917.250000,4473.548340,37955
2014-04-09,4900.000000,4994.950195,4900.000000,4929.649902,4484.829590,30700
2014-04-10,4913.649902,4984.299805,4838.500000,4881.299805,4440.841797,49036
2014-04-11,4881.000000,4894.100098,4825.000000,4829.649902,4393.853027,19973
2014-04-15,4828.899902,4889.399902,4770.000000,4833.799805,4397.628906,44856
2014-04-16,4849.799805,4859.649902,4770.000000,4779.149902,4347.908691,13330
2014-04-17,4805.000000,4805.000000,4750.049805,4763.250000,4333.443848,28832
2014-04-21,4800.000000,4800.000000,4717.000000,4723.500000,4297.281250,23459
2014-04-22,4728.649902,4755.000000,4713.000000,4722.750000,4296.599121,23654
2014-04-23,4746.000000,4760.000000,4715.000000,4728.950195,4302.238770,18229
2014-04-24,4728.950195,4728.950195,4728.950195,4728.950195,4302.238770,0
2014-04-25,4726.000000,4796.700195,4726.000000,4776.549805,4345.542480,26510
2014-04-28,4764.000000,4796.049805,4700.000000,4705.250000,4280.676758,18005
2014-04-29,4705.000000,4749.899902,4703.100098,4725.250000,4298.873535,19585
2014-04-30,4705.299805,4780.000000,4685.000000,4768.799805,4338.493164,31905
2014-05-02,4755.000000,4794.850098,4721.000000,4733.750000,4306.605469,8154
2014-05-05,4745.000000,4775.000000,4703.600098,4709.899902,4284.907715,77698
2014-05-06,4706.000000,4759.850098,4670.100098,4686.549805,4263.663574,375624
