Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,276.799988,279.000000,274.799988,276.399994,235.931320,181911
2014-01-02,275.000000,279.500000,266.500000,268.799988,229.444031,201466
2014-01-03,265.649994,270.000000,263.000000,265.899994,226.968613,184088
2014-01-06,267.000000,267.000000,263.250000,265.000000,226.200439,94459
2014-01-07,265.549988,267.899994,262.200012,263.799988,225.176117,68603
2014-01-08,265.250000,271.899994,263.299988,269.950012,230.425720,242306
2014-01-09,267.100006,270.950012,266.600006,268.450012,229.145325,146841
2014-01-10,269.500000,271.899994,263.100006,264.850006,226.072388,146355
2014-01-13,264.850006,267.899994,261.000000,263.200012,224.664001,96160
2014-01-14,263.000000,263.950012,261.450012,262.299988,223.895752,103947
2014-01-15,263.600006,263.899994,260.600006,263.200012,224.664001,127422
2014-01-16,264.700012,266.700012,260.100006,261.399994,223.127502,83727
2014-01-17,261.500000,263.500000,259.299988,260.149994,222.060547,78804
2014-01-20,261.350006,261.500000,257.500000,259.850006,221.804443,110958
2014-01-21,259.899994,265.799988,259.899994,264.899994,226.115067,125002
2014-01-22,265.299988,270.500000,264.600006,268.500000,229.187973,345372
2014-01-23,269.700012,270.149994,263.000000,263.850006,225.218826,218876
2014-01-24,265.000000,265.000000,261.000000,262.350006,223.938416,102900
2014-01-27,260.000000,260.799988,248.399994,249.949997,213.353943,425761
2014-01-28,250.000000,253.449997,244.199997,248.899994,212.457703,403956
2014-01-29,255.000000,255.500000,249.000000,255.000000,217.664581,341757
2014-01-30,252.000000,259.399994,252.000000,255.500000,218.091354,213504
2014-01-31,255.000000,263.899994,254.399994,262.600006,224.151840,147621
2014-02-03,262.600006,265.000000,256.149994,264.100006,225.432205,265792
2014-02-04,253.000000,260.000000,252.399994,258.799988,220.908173,488517
2014-02-05,258.000000,260.899994,251.100006,254.750000,217.451172,308776
2014-02-06,257.399994,257.399994,252.149994,255.699997,218.262070,229483
2014-02-07,258.950012,268.250000,251.699997,267.399994,228.249023,330341
2014-02-10,269.799988,272.899994,261.299988,270.299988,230.724426,251182
2014-02-11,272.000000,274.399994,268.500000,273.000000,233.029099,330245
2014-02-12,274.000000,274.500000,270.049988,272.149994,232.303574,112511
2014-02-13,270.000000,271.700012,267.149994,269.500000,230.041565,85977
2014-02-14,270.000000,270.549988,264.399994,267.100006,227.992966,83385
2014-02-17,267.299988,272.799988,265.000000,270.600006,230.980515,149542
2014-02-18,269.850006,273.000000,268.350006,269.100006,229.700134,126486
2014-02-19,269.600006,269.899994,264.649994,265.649994,226.755264,98962
2014-02-20,267.399994,267.899994,261.000000,266.100006,227.139359,208252
2014-02-21,266.000000,270.000000,266.000000,268.100006,228.846558,93083
2014-02-24,269.000000,271.350006,266.000000,270.149994,230.596420,69527
2014-02-25,270.600006,274.000000,269.000000,270.450012,230.852509,181695
2014-02-26,271.000000,271.799988,265.000000,268.950012,229.572113,139477
2014-02-28,268.950012,271.100006,264.950012,267.850006,228.633163,166394
2014-03-03,267.500000,268.950012,264.399994,266.500000,227.480789,160561
2014-03-04,267.000000,293.799988,267.000000,287.600006,245.491501,3562556
2014-03-05,289.799988,292.700012,285.799988,290.350006,247.838837,1252752
2014-03-06,290.350006,301.899994,288.350006,291.399994,248.735153,1378107
2014-03-07,292.149994,294.200012,283.100006,285.850006,243.997726,534388
2014-03-10,284.950012,293.399994,284.000000,286.049988,244.168411,340544
2014-03-11,288.000000,298.000000,285.000000,285.700012,243.869720,543156
2014-03-12,285.100006,290.899994,282.750000,284.549988,242.888031,318198
2014-03-13,284.950012,288.500000,277.000000,278.850006,238.022614,220355
2014-03-14,279.700012,283.399994,275.000000,277.700012,237.041000,382256
2014-03-18,278.000000,282.100006,278.000000,280.450012,239.388336,207418
2014-03-19,281.399994,287.250000,279.000000,284.350006,242.717316,375837
2014-03-20,284.000000,286.000000,275.799988,277.049988,236.486130,203806
2014-03-21,275.700012,279.399994,273.250000,274.450012,234.266846,406700
2014-03-22,null,null,null,null,null,null
2014-03-24,276.000000,278.600006,275.000000,276.500000,236.016708,201942
2014-03-25,275.600006,284.149994,275.600006,280.500000,239.431000,374680
2014-03-26,281.000000,284.000000,278.000000,280.600006,239.516388,346847
2014-03-27,278.100006,283.000000,276.100006,277.649994,236.998322,526937
2014-03-28,277.649994,286.950012,277.649994,286.200012,244.296509,536998
