Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,36.400002,36.400002,35.900002,36.000000,34.177517,398564
2014-01-02,36.200001,37.200001,34.000000,35.299999,33.512955,1502425
2014-01-03,35.400002,36.450001,35.049999,36.250000,34.414860,481198
2014-01-06,36.500000,36.700001,35.900002,36.150002,34.319923,181528
2014-01-07,36.049999,36.299999,35.599998,35.700001,33.892700,201755
2014-01-08,35.950001,36.200001,35.599998,35.900002,34.082577,323447
2014-01-09,36.200001,36.400002,35.700001,36.000000,34.177517,295629
2014-01-10,36.000000,36.150002,35.700001,35.750000,33.940170,161776
2014-01-13,36.250000,36.250000,35.349998,35.650002,33.845234,125586
2014-01-14,35.650002,36.049999,35.549999,35.650002,33.845234,85363
2014-01-15,35.650002,35.900002,35.599998,35.650002,33.845234,162662
2014-01-16,35.700001,36.000000,35.400002,35.450001,33.655357,165384
2014-01-17,35.950001,35.950001,35.099998,35.250000,33.465481,128451
2014-01-20,35.250000,35.599998,35.200001,35.349998,33.560421,87028
2014-01-21,35.700001,35.750000,35.349998,35.599998,33.797764,94012
2014-01-22,35.400002,35.599998,35.400002,35.450001,33.655357,74226
2014-01-23,35.549999,36.599998,35.400002,36.250000,34.414860,307339
2014-01-24,36.000000,36.250000,35.650002,35.799999,33.987640,192875
2014-01-27,35.400002,35.950001,35.000000,35.099998,33.323078,213119
2014-01-28,35.099998,35.599998,34.950001,35.049999,33.275608,144958
2014-01-29,35.500000,35.799999,35.049999,35.099998,33.323078,148461
2014-01-30,35.000000,35.049999,34.599998,34.799999,33.038261,149670
2014-01-31,35.000000,35.400002,34.700001,34.799999,33.038261,301982
2014-02-03,34.400002,34.400002,33.200001,33.750000,32.041420,282156
2014-02-04,33.250000,33.849998,33.150002,33.799999,32.088886,228509
2014-02-05,34.799999,34.799999,33.650002,33.799999,32.088886,400870
2014-02-06,33.250000,33.250000,32.650002,32.700001,31.991056,459323
2014-02-07,32.950001,33.200001,32.650002,32.700001,31.991056,233904
2014-02-10,32.700001,32.950001,32.349998,32.500000,31.795393,172693
2014-02-11,32.700001,32.700001,32.200001,32.250000,31.550812,104368
2014-02-12,32.250000,32.299999,31.350000,31.450001,30.768158,283296
2014-02-13,31.500000,31.600000,30.799999,30.950001,30.278997,182262
2014-02-14,31.400000,31.400000,30.250000,30.350000,29.692005,203512
2014-02-17,30.350000,30.600000,29.400000,29.500000,28.860434,303785
2014-02-18,29.500000,29.600000,29.100000,29.299999,28.664768,418838
2014-02-19,29.100000,30.150000,29.100000,30.000000,29.349592,145939
2014-02-20,30.000000,30.200001,29.700001,29.850000,29.202845,133347
2014-02-21,29.850000,30.200001,29.650000,29.850000,29.202845,130095
2014-02-24,29.700001,29.950001,29.299999,29.700001,29.056097,107809
2014-02-25,29.549999,29.950001,29.400000,29.650000,29.007181,178692
2014-02-26,29.400000,29.900000,29.400000,29.549999,28.909348,109308
2014-02-28,29.900000,29.900000,29.400000,29.500000,28.860434,180419
2014-03-03,29.350000,29.850000,29.350000,29.450001,28.811518,198792
2014-03-04,29.350000,31.500000,29.350000,30.450001,29.789837,287456
2014-03-05,30.400000,31.600000,30.400000,31.400000,30.719240,359334
2014-03-06,31.650000,31.950001,31.200001,31.700001,31.012737,240259
2014-03-07,31.750000,32.500000,31.700001,32.000000,31.306232,324358
2014-03-10,32.099998,33.099998,31.799999,32.900002,32.186722,433746
2014-03-11,33.250000,33.400002,32.150002,32.450001,31.746477,258184
2014-03-12,32.299999,32.549999,32.099998,32.349998,31.648643,117526
2014-03-13,32.650002,32.849998,32.150002,32.250000,31.550812,189499
2014-03-14,32.150002,32.150002,31.000000,31.350000,30.670324,253904
2014-03-18,31.400000,31.900000,31.400000,31.600000,30.914906,128020
2014-03-19,31.650000,31.900000,31.500000,31.549999,30.865988,146995
2014-03-20,31.700001,31.700001,31.299999,31.400000,30.719240,71411
2014-03-21,31.150000,31.950001,31.150000,31.500000,30.817072,136110
2014-03-22,null,null,null,null,null,null
2014-03-24,31.549999,32.099998,31.549999,31.900000,31.208401,138583
2014-03-25,31.750000,32.750000,31.299999,32.599998,31.893223,235160
2014-03-26,32.700001,33.799999,32.700001,33.549999,32.822628,403207
2014-03-27,33.599998,36.099998,33.599998,35.900002,35.121681,766597
2014-03-28,35.900002,40.250000,35.849998,38.599998,37.763142,1244156
2014-03-31,39.200001,41.000000,38.200001,39.599998,38.741463,1901197
2014-04-01,39.900002,39.900002,38.200001,38.500000,37.665310,382061
2014-04-02,38.549999,39.349998,37.750000,38.950001,38.105556,497058
2014-04-03,39.099998,39.299999,37.849998,38.099998,37.273983,294501
2014-04-04,38.849998,38.849998,37.599998,38.250000,37.420731,218462
2014-04-07,38.650002,38.650002,37.500000,37.799999,36.980488,147893
2014-04-09,37.849998,39.099998,37.799999,38.849998,38.007721,488600
2014-04-10,39.000000,39.400002,38.599998,38.849998,38.007721,406571
2014-04-11,38.700001,39.700001,38.200001,39.099998,38.252300,358488
2014-04-15,39.500000,39.500000,38.299999,38.500000,37.665310,187035
2014-04-16,39.000000,39.000000,37.000000,37.450001,36.638077,257477
2014-04-17,37.950001,39.299999,37.799999,38.150002,37.322899,298821
2014-04-21,38.150002,38.750000,38.150002,38.400002,37.567482,227462
2014-04-22,38.700001,38.700001,38.250000,38.349998,37.518562,191685
2014-04-23,38.150002,38.500000,38.150002,38.299999,37.469646,110274
2014-04-24,38.299999,38.299999,38.299999,38.299999,37.469646,0
2014-04-25,38.049999,38.849998,38.049999,38.349998,37.518562,263728
2014-04-28,38.349998,38.349998,37.900002,38.150002,37.322899,176804
2014-04-29,38.150002,38.450001,37.700001,37.799999,36.980488,177459
2014-04-30,37.599998,40.349998,37.599998,38.250000,37.420731,1153233
2014-05-02,38.549999,39.049999,37.400002,37.450001,36.638077,582693
2014-05-05,37.299999,38.200001,37.299999,37.599998,36.784821,230615
2014-05-06,37.900002,38.250000,37.400002,37.500000,36.686993,271614
2014-05-07,37.349998,37.750000,37.000000,37.250000,36.442410,166009
2014-05-08,37.500000,37.500000,36.500000,36.750000,35.953251,156743
2014-05-09,36.500000,38.099998,36.500000,37.299999,36.491325,535927
2014-05-12,37.200001,38.349998,37.200001,37.700001,36.882656,380168
2014-05-13,38.150002,41.349998,38.150002,38.750000,37.909889,3212390
2014-05-14,38.799999,40.099998,38.450001,39.750000,38.888210,1417686
2014-05-15,40.000000,40.700001,39.000000,39.200001,38.350136,764672
2014-05-16,40.150002,42.000000,39.500000,40.250000,39.377369,2479211
2014-05-19,41.000000,43.000000,40.599998,42.900002,41.969921,1282918
2014-05-20,43.500000,45.299999,43.299999,44.599998,43.633060,1267896
2014-05-21,45.099998,45.500000,44.000000,44.450001,43.486313,805125
2014-05-22,45.000000,45.950001,44.849998,45.549999,44.562466,756416
2014-05-23,46.000000,50.099998,45.500000,48.900002,47.839836,1597366
2014-05-26,50.099998,54.500000,46.000000,50.250000,49.160568,3184886
2014-05-27,50.250000,50.500000,45.099998,47.849998,46.812599,1061252
2014-05-28,47.549999,49.500000,47.549999,48.599998,47.546341,401283
2014-05-29,47.299999,49.650002,47.299999,47.700001,46.665852,749540
2014-05-30,48.650002,48.700001,46.799999,46.950001,45.932114,427936
2014-06-02,47.099998,49.099998,47.049999,48.900002,47.839836,922824
2014-06-03,49.099998,49.750000,48.349998,48.700001,47.644173,915906
2014-06-04,48.250000,51.000000,48.250000,50.650002,49.551899,1385759
2014-06-05,51.500000,54.450001,50.349998,53.099998,51.948776,2402396
2014-06-06,53.900002,55.000000,53.599998,54.200001,53.024933,1336915
2014-06-09,54.799999,55.099998,51.200001,53.650002,52.486858,1541891
2014-06-10,53.750000,53.900002,51.500000,51.700001,50.579132,1050888
2014-06-11,51.849998,53.150002,49.299999,49.849998,48.769238,1523399
2014-06-12,49.799999,50.599998,48.549999,48.950001,47.888752,760483
2014-06-13,48.950001,49.900002,47.099998,47.250000,46.225609,823584
2014-06-16,47.549999,47.799999,45.000000,46.599998,45.589699,793205
2014-06-17,46.599998,49.200001,46.200001,48.799999,47.742004,661973
2014-06-18,49.000000,49.650002,47.299999,47.700001,46.665852,492254
2014-06-19,48.000000,48.799999,47.000000,47.349998,46.323441,278596
2014-06-20,47.000000,47.849998,46.500000,46.700001,45.687534,298440
2014-06-23,46.700001,48.000000,46.700001,47.599998,46.568020,269940
2014-06-24,47.500000,48.599998,47.500000,47.900002,46.861519,278594
2014-06-25,47.549999,48.049999,47.000000,47.450001,46.421272,256018
2014-06-26,47.599998,48.000000,47.000000,47.200001,46.176693,145248
2014-06-27,47.599998,47.849998,46.799999,47.650002,46.616940,887795
2014-06-30,47.200001,52.799999,47.200001,51.650002,50.530216,1548159
2014-07-01,52.099998,52.349998,49.700001,49.849998,48.769238,759684
2014-07-02,50.750000,50.900002,48.900002,49.450001,48.377914,744799
2014-07-03,50.450001,51.299999,49.650002,50.349998,49.258400,1415877
2014-07-04,50.150002,52.950001,50.000000,51.950001,50.823711,2121625
2014-07-07,52.400002,53.900002,52.099998,53.299999,52.144444,2265548
2014-07-08,53.799999,53.900002,50.150002,50.849998,49.747559,1693677
2014-07-09,51.000000,53.450001,49.400002,50.799999,49.698643,1031190
2014-07-10,51.750000,52.150002,48.500000,50.450001,49.356232,1664884
2014-07-11,51.349998,51.349998,48.200001,48.349998,47.301758,681469
2014-07-14,48.450001,49.200001,46.700001,47.150002,46.127777,722202
2014-07-15,47.450001,48.900002,47.250000,47.900002,46.861519,716444
2014-07-16,48.250000,49.500000,48.250000,49.200001,48.133331,492168
2014-07-17,49.450001,49.700001,48.750000,49.099998,48.035500,349735
2014-07-18,49.000000,49.000000,47.700001,48.349998,47.301758,293503
2014-07-21,48.400002,49.200001,48.250000,48.599998,47.546341,257783
2014-07-22,48.500000,48.950001,48.000000,48.400002,47.350677,228572
2014-07-23,48.400002,49.250000,48.000000,48.400002,47.350677,263535
2014-07-24,48.299999,48.950001,47.500000,48.150002,47.106098,299065
2014-07-25,48.349998,48.349998,47.000000,47.299999,46.274525,319148
2014-07-28,47.700001,48.500000,47.000000,47.549999,46.519104,239622
2014-07-30,47.849998,47.849998,46.500000,47.000000,45.981030,181822
2014-07-31,46.950001,47.200001,46.500000,46.599998,45.589699,167682
2014-08-01,46.099998,47.700001,45.700001,46.799999,45.785366,364682
2014-08-04,46.349998,46.400002,45.299999,46.049999,45.051624,435946
2014-08-05,45.849998,46.750000,45.650002,46.099998,45.100540,323685
2014-08-06,45.799999,46.450001,45.349998,45.650002,44.660297,180661
