"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"TATAMOTORS","01-Jan-2014","30-Jan-2014","PE","460","0","0","0","77.3","0","81.95","0","0","-","0","0","374.95"
"TATAMOTORS","01-Jan-2014","26-Feb-2014","PE","460","0","0","0","66.95","0","79.85","0","0","-","0","0","374.95"
"TATAMOTORS","01-Jan-2014","27-Mar-2014","PE","460","0","0","0","83.8","0","78.5","0","0","-","0","0","374.95"
"TATAMOTORS","02-Jan-2014","30-Jan-2014","PE","460","0","0","0","77.3","0","84.65","0","0","-","0","0","372.35"
"TATAMOTORS","02-Jan-2014","26-Feb-2014","PE","460","0","0","0","66.95","0","82.25","0","0","-","0","0","372.35"
"TATAMOTORS","02-Jan-2014","27-Mar-2014","PE","460","0","0","0","83.8","0","80.6","0","0","-","0","0","372.35"
"TATAMOTORS","03-Jan-2014","30-Jan-2014","PE","460","0","0","0","77.3","0","94.4","0","0","-","0","0","362.7"
"TATAMOTORS","03-Jan-2014","26-Feb-2014","PE","460","0","0","0","66.95","0","91.8","0","0","-","0","0","362.7"
"TATAMOTORS","03-Jan-2014","27-Mar-2014","PE","460","0","0","0","83.8","0","89.9","0","0","-","0","0","362.7"
"TATAMOTORS","06-Jan-2014","30-Jan-2014","PE","460","0","0","0","77.3","0","90.45","0","0","-","0","0","366.95"
"TATAMOTORS","06-Jan-2014","26-Feb-2014","PE","460","0","0","0","66.95","0","87.85","0","0","-","0","0","366.95"
"TATAMOTORS","06-Jan-2014","27-Mar-2014","PE","460","0","0","0","83.8","0","86.05","0","0","-","0","0","366.95"
"TATAMOTORS","07-Jan-2014","30-Jan-2014","PE","460","0","0","0","77.3","0","92.45","0","0","-","0","0","365.1"
"TATAMOTORS","07-Jan-2014","26-Feb-2014","PE","460","0","0","0","66.95","0","89.65","0","0","-","0","0","365.1"
"TATAMOTORS","07-Jan-2014","27-Mar-2014","PE","460","0","0","0","83.8","0","87.55","0","0","-","0","0","365.1"
"TATAMOTORS","08-Jan-2014","30-Jan-2014","PE","460","0","0","0","77.3","0","87.4","0","0","-","0","0","370.25"
"TATAMOTORS","08-Jan-2014","26-Feb-2014","PE","460","0","0","0","66.95","0","84.7","0","0","-","0","0","370.25"
"TATAMOTORS","08-Jan-2014","27-Mar-2014","PE","460","0","0","0","83.8","0","82.8","0","0","-","0","0","370.25"
"TATAMOTORS","09-Jan-2014","30-Jan-2014","PE","460","0","0","0","77.3","0","89.75","0","0","-","0","0","367.95"
