Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,210.675049,210.787552,206.587555,207.281296,194.620087,182717
2014-01-02,207.375046,208.762558,204.750046,207.337555,194.672882,265807
2014-01-03,206.400055,209.606308,205.312546,208.931305,196.169296,251855
2014-01-06,209.400055,211.650055,208.143799,209.268799,196.486160,476797
2014-01-07,209.512558,209.512558,205.031296,206.231308,193.634201,267015
2014-01-08,206.325058,206.700058,204.000046,204.862549,192.349060,336359
2014-01-09,205.125046,207.393799,201.487549,202.781296,190.394943,318989
2014-01-10,203.662552,208.743805,199.500046,207.956299,195.253845,782431
2014-01-13,208.125046,212.793808,208.125046,210.543808,197.683304,864893
2014-01-14,210.937546,211.125046,206.250046,207.262558,194.602478,270159
2014-01-15,208.125046,211.293808,207.075058,210.037552,197.207962,211946
2014-01-16,210.375046,214.837555,208.875046,213.900055,200.834549,417741
2014-01-17,215.587555,215.756302,206.062546,207.168808,194.514465,786567
2014-01-20,207.225052,216.656311,207.225052,214.987549,201.855606,977631
2014-01-21,214.987549,216.656311,213.300049,214.312546,201.221848,341199
2014-01-22,214.500046,218.250061,212.625046,216.543808,204.389709,412218
2014-01-23,216.525055,217.481308,211.875046,216.900055,204.725983,291045
2014-01-24,216.000061,219.993805,213.975052,214.950058,202.885422,357322
2014-01-27,214.125046,217.087555,211.875046,214.050049,202.035934,294866
2014-01-28,212.625046,215.250046,211.612549,213.000046,201.044876,157877
2014-01-29,213.000046,215.962555,212.287552,214.425049,202.389877,176775
2014-01-30,213.975052,215.625046,210.581299,214.443802,202.407608,168573
2014-01-31,214.237549,217.125061,213.750046,215.606308,203.504868,171226
2014-02-03,215.250046,215.250046,210.956299,212.231308,200.319275,148863
2014-02-04,210.075058,210.075058,204.131302,208.462555,196.762024,255741
2014-02-05,209.625046,211.875046,206.756302,209.925049,198.142456,157349
2014-02-06,211.125046,214.200058,208.181305,213.131302,201.168716,261226
2014-02-07,213.375046,215.043808,208.875046,210.356308,198.549500,231863
2014-02-10,211.650055,213.562546,210.450058,211.143799,199.292786,94751
2014-02-11,211.425049,214.125046,210.131302,211.087555,199.239700,460477
2014-02-12,211.875046,214.125046,209.250046,210.806305,198.974243,306349
2014-02-13,211.125046,212.287552,206.418808,208.368805,196.673538,257066
2014-02-14,210.937546,212.400055,207.393799,211.500046,199.629044,185565
2014-02-17,212.250046,213.543808,208.987549,210.318802,198.514114,213557
2014-02-18,211.012558,211.800049,208.125046,208.893799,197.169067,1502788
2014-02-19,209.625046,213.000046,208.950058,211.706299,199.823730,234445
2014-02-20,211.500046,213.843796,210.431305,212.100052,200.195389,958818
2014-02-21,212.812546,215.531296,212.287552,214.425049,202.389877,209423
2014-02-24,215.531296,218.137558,213.768799,216.787552,204.619766,348970
2014-02-25,217.312561,223.800049,217.312561,223.181305,210.654663,429735
2014-02-26,223.200058,228.937561,222.787552,226.256302,213.557083,489554
2014-02-28,226.425049,226.856308,221.156311,223.781311,211.220993,287343
2014-03-03,223.125061,224.962555,218.943802,219.618805,207.292114,232357
2014-03-04,219.412552,223.050049,219.412552,220.931305,208.530975,340167
2014-03-05,221.700058,223.500061,220.143799,221.100052,208.690216,171799
2014-03-06,221.568802,222.825058,218.812561,219.206299,206.902771,146647
2014-03-07,220.012558,221.250061,210.000046,212.081299,200.177673,518871
2014-03-10,211.837555,214.293808,208.275055,209.025055,197.292999,318775
2014-03-11,209.512558,212.437546,207.712555,209.962555,198.177856,325594
2014-03-12,210.093796,213.750046,209.887558,212.381302,200.460831,252586
2014-03-13,211.462555,215.400055,206.475052,211.275055,199.416687,517106
2014-03-14,210.750046,211.668808,204.375046,205.143799,193.629578,482301
2014-03-18,206.137558,206.531296,201.543793,202.612549,191.240387,326997
2014-03-19,202.837555,206.175049,198.356293,204.375046,192.903961,419639
2014-03-20,204.750046,209.962555,204.675049,206.606308,195.010010,719351
2014-03-21,209.250046,216.412552,207.918808,212.981308,201.027191,632114
2014-03-22,null,null,null,null,null,null
2014-03-24,214.125046,215.531296,210.431305,211.143799,199.292786,213749
2014-03-25,209.925049,209.943802,204.862549,205.687546,194.142776,226903
2014-03-26,206.850052,208.931305,204.037552,204.506302,193.027832,333639
2014-03-27,204.750046,208.125046,202.500046,206.831299,195.222351,392890
2014-03-28,207.037552,209.550049,206.325058,206.812546,195.204651,191898
2014-03-31,207.750046,207.750046,201.956299,203.475052,192.054474,457983
2014-04-01,205.500046,210.787552,205.125046,210.187546,198.390213,1256095
2014-04-02,211.387558,214.650055,209.868805,211.950058,200.053802,602205
2014-04-03,212.250046,213.000046,209.062546,210.187546,198.390213,264941
2014-04-04,210.787552,213.187546,206.662552,207.468796,195.824081,221581
2014-04-07,206.531296,210.150055,206.250046,208.650055,196.939026,211533
2014-04-09,209.250046,210.750046,206.137558,207.618805,195.965652,205890
2014-04-10,207.750046,211.462555,206.550049,210.168808,198.372543,388453
2014-04-11,209.268799,213.918808,206.887558,212.981308,201.027191,390583
