Date,WIPRO.NS,BAJAJ-AUTO.NS,HDFCBANK.NS,HEROMOTOCO.NS,TCS.NS,INFY.NS,NESTLEIND.NS,MARUTI.NS,RELIANCE.NS,TATAMOTORS.NS,NSE Index
2014-02-20,200.053329,1551.767578,316.637268,1554.748535,939.9306640000001,386.613251,4588.316895,1573.196411,378.098785,385.88559,6155.450195
2014-02-21,202.300919,1568.865112,317.425598,1549.259399,946.9500730000001,390.7229,4600.915039,1565.9998779999999,380.938843,390.169373,6186.100098
2014-02-24,204.46000700000002,1568.106934,320.578796,1573.7597660000001,935.0151369999999,390.639526,4588.132324,1574.224243,381.33783,390.51403799999997,6200.049805
2014-02-25,211.043503,1602.17627,320.62652599999996,1574.203735,939.7373050000001,394.077209,4549.423828,1568.242798,380.492889,392.434387,6238.799805
2014-02-26,213.45037799999997,1617.884155,323.636475,1594.506226,936.839478,396.639923,4547.739746,1555.205444,380.563263,395.09326200000004,6276.950195
2014-02-28,211.397446,1639.319702,319.909912,1588.0079349999999,977.024048,398.447296,4425.558105,1485.064331,375.516937,410.60357700000003,6221.450195
2014-03-03,207.380096,1614.641479,318.285522,1579.2891849999999,961.697205,395.67627000000005,4236.69043,1478.7089839999999,377.136444,404.4487,6297.950195
2014-03-04,208.194199,1618.768555,320.91323900000003,1595.8786619999998,961.954712,395.811737,4285.453613000001,1492.914917,381.61947599999996,406.61517299999997,6328.649902
2014-03-05,209.008301,1617.673706,319.981598,1593.779663,966.7845460000001,398.11920200000003,4345.999022999999,1519.0834960000002,378.826416,403.365417,6401.149902
2014-03-06,207.008453,1649.047607,322.776459,1624.1329349999999,961.9976810000001,399.18170200000003,4424.556640999999,1542.494751,386.079041,402.23291,6526.649902
2014-03-07,200.1064,1646.352417,339.90429700000004,1621.751465,956.738525,389.639496,4467.771484000001,1621.561401,408.118561,402.873016,6537.25
2014-03-10,197.239395,1688.717529,350.892883,1627.4022220000002,919.8814699999999,382.48278799999997,4367.33252,1683.2908940000002,415.652832,389.972443,6511.899902
2014-03-11,198.15966799999998,1673.178345,346.449615,1630.227783,923.745544,382.873383,4365.786621,1639.411865,410.629974,391.892761,6516.899902
2014-03-12,200.601944,1649.9741210000002,346.64074700000003,1664.2539060000001,935.6806640000001,382.45159900000004,4361.783203,1648.664551,409.033966,382.931244,6493.100098
2014-03-13,199.48701499999999,1656.459351,354.667175,1695.616089,922.843811,349.77236899999997,4354.141602000001,1633.056519,412.88324,382.094208,6504.200195
2014-03-14,193.823792,1662.860596,349.793976,1714.90979,918.550659,353.579895,4329.257324,1624.73877,415.981445,387.264282,6516.649902
2014-03-18,191.293015,1680.210815,350.677917,1721.125488,911.016052,349.037933,4358.87207,1746.001709,420.816559,375.44693,6524.049805
2014-03-19,192.938889,1691.8339839999999,352.803925,1706.43335,875.5543210000001,340.829071,4385.527832,1747.450439,423.89123499999994,378.499725,6483.100098
2014-03-20,195.505051,1661.681519,348.86233500000003,1698.9664309999998,905.091309,344.089661,4389.94043,1735.113892,425.29956100000004,373.920532,6493.200195
2014-03-21,201.115173,1665.850464,350.606171,1669.54126,913.1627199999999,344.360535,4304.467772999999,1746.329102,415.817139,383.226654,
2014-03-22,,,,,,,,,,,6583.5
2014-03-24,199.20384199999998,1702.5727539999998,358.632599,1711.398071,924.1532589999999,341.25100699999996,4295.278809,1762.918213,425.01791399999996,385.540924,6589.75
2014-03-25,194.142349,1696.34021,358.393738,1768.0677489999998,921.598816,339.021667,4294.187988000001,1777.310791,412.7659,384.900818,6601.399902
2014-03-26,193.09816,1717.859741,356.434875,1760.398682,898.7802730000001,338.448639,4340.631836,1810.395142,418.35205099999996,395.536438,6641.75
2014-03-27,195.876694,1745.4436039999998,356.769287,1816.5844730000001,899.1026,336.589172,4421.236328,1808.946655,422.835083,390.661743,6695.899902
2014-03-28,195.398849,1733.3571780000002,355.909332,1818.965454,902.472534,339.875885,4516.67041,1805.067993,430.064209,391.252625,6704.200195
2014-03-31,192.266418,1754.918945,357.748718,1836.362305,915.80304,341.980194,4574.986816,1842.778809,436.91778600000004,392.582092,6721.049805
2014-04-01,198.58441200000001,1739.421265,352.636688,1816.342529,934.499695,345.225128,4410.409668,1804.553955,442.48053,397.01361099999997,6752.549805
2014-04-02,200.30110200000001,1729.6513670000002,349.67453,1816.302002,932.589478,346.069031,4426.512695,1806.750488,449.803558,407.79693599999996,6736.100098000001
2014-04-03,198.549026,1729.440674,348.193481,1816.826416,930.1207890000001,347.746155,4444.846191,1812.824951,447.19827300000003,405.088776,6694.350098
2014-04-04,195.876694,1708.847656,346.59295699999996,1817.0687260000002,918.25,345.44397000000004,4399.493164,1801.1427,443.25503499999996,399.32785,6695.049805
2014-04-07,197.115524,1703.5412600000002,346.545135,1807.7447510000002,924.668335,343.084412,4473.54834,1780.348022,443.20813,397.850677,6796.200195
2014-04-09,196.248367,1710.8691410000001,354.42828399999996,1811.7404789999998,918.9154050000001,339.037292,4484.82959,1806.0960690000002,451.65777599999996,414.493439,6796.399901999999
2014-04-10,198.637527,1703.1624760000002,353.257751,1781.993286,912.7976070000001,333.479614,4440.841797,1831.75061,454.89679,424.24273700000003,6776.299805
2014-04-11,201.07978799999998,1690.8656010000002,352.660553,1755.030518,929.0906369999999,337.01626600000003,4393.853027,1809.08667,447.7146,417.152313,6733.100098000001
2014-04-15,208.318085,1688.2125239999998,345.876312,1792.406982,967.149841,339.584137,4397.628906,1801.1427,445.53179900000003,405.679626,6675.299805
2014-04-16,202.49559,1684.969727,346.831818,1750.46936,942.91449,328.906464,4347.908691,1808.6661379999998,441.87023899999997,404.891846,6779.399901999999
2014-04-17,207.362427,1698.0246579999998,343.36810299999996,1791.196045,954.334473,332.526489,4333.443848,1823.7131350000002,450.22607400000004,422.568604,6817.649901999999
2014-04-21,193.328278,1696.424438,342.293091,1812.3460690000002,953.840515,331.57849100000004,4297.28125,1858.246338,450.460754,425.52294900000004,6815.350098000001
2014-04-22,187.78891000000002,1687.328125,347.596252,1829.6623539999998,953.5401,328.213654,4296.599121,1846.3768309999998,454.28655999999995,422.273193,6840.799805
2014-04-23,185.718277,1688.4229739999998,350.200043,1821.3066410000001,950.40625,330.505493,4302.23877,1852.405029,454.004913,418.580261,
2014-04-24,185.718277,1688.4229739999998,350.200043,1821.3066410000001,950.40625,330.505493,4302.23877,1852.405029,454.004913,418.580261,6782.75
2014-04-25,183.789261,1681.179565,347.046844,1776.1000980000001,946.7568359999999,330.812836,4345.54248,1828.24585,445.132751,416.807648,6761.25
2014-04-28,187.452652,1671.872803,346.473511,1744.576416,940.789307,331.067993,4280.676758,1822.87207,443.607147,410.111145,6715.25
2014-04-29,185.75370800000002,1633.550415,341.982544,1731.741089,942.0343630000001,331.036743,4298.873535,1791.1427,441.40081799999996,402.725311,6696.399902
2014-04-30,184.88652,1610.514404,344.610229,1776.261841,939.8662109999999,331.354462,4338.493164,1797.217407,439.28842199999997,408.43701200000004,6694.799805
2014-05-02,187.063324,1605.92395,342.60357700000003,1774.8891600000002,948.130676,335.40686,4306.605469,1760.207642,435.67379800000003,408.43701200000004,6699.350098
2014-05-05,184.32016000000002,1616.157593,342.412537,1782.518066,950.38446,330.948151,4284.907715,1773.7125239999998,444.475586,408.141602,6715.299805
2014-05-06,182.231873,1600.575928,344.084686,1761.6501460000002,944.0307619999999,329.724152,4263.663574,1785.301514,452.2211,412.77005,6652.549805
2014-05-07,179.134811,1573.455322,341.886993,1742.275757,929.713135,319.53607200000005,4258.661133,1758.198364,451.047546,410.35733,6659.850098
2014-05-08,180.85144,1582.804443,343.176941,1719.793457,928.210449,319.322479,4274.081055,1772.544189,450.789307,416.610718,6858.799805
2014-05-09,181.91333,1617.083862,361.57080099999996,1790.0255129999998,927.287415,324.130096,4350.411133,1845.675781,468.298889,420.99295,7014.25
2014-05-12,181.205399,1640.835571,378.459747,1858.96582,927.051208,330.76068100000003,4404.723633,1915.817017,482.898071,438.423553,7108.75
2014-05-13,187.31106599999998,1665.387329,376.548706,1960.842529,949.2039789999999,340.15191699999997,4433.745117,1953.621216,499.18707300000005,434.238251,7108.75
2014-05-14,185.665192,1719.670898,370.481079,1962.456787,951.4151609999999,338.990387,4344.31543,1948.807861,490.784363,435.616913,7123.149901999999
2014-05-15,182.815887,1642.815063,376.644226,1970.368164,941.562195,340.901947,4306.453125,1979.322632,494.492859,432.958008,7203.0
2014-05-16,177.96676599999998,1626.9807130000002,384.455658,1935.534546,927.652405,331.015961,4234.523926,2011.378906,511.238037,443.002777,7263.549805
2014-05-19,170.622284,1582.046265,387.89556899999997,1976.503296,874.395081,314.087769,4194.006836,2069.790527,530.564941,437.635712,7275.5
2014-05-20,175.082031,1571.981567,389.878265,1907.159424,887.9187619999999,325.249969,4175.809082,2050.491455,511.522217,433.154968,7252.899901999999
2014-05-21,174.533432,1651.78479,386.748901,1889.601196,894.2083130000001,328.88562,4292.139647999999,2027.313354,510.835358,430.299133,7276.399901999999
2014-05-22,171.13551299999997,1673.346802,383.45239300000003,1865.019897,906.701416,324.38525400000003,4329.45459,2116.660645,521.44635,424.24273700000003,7367.100098000001
2014-05-23,173.436188,1664.50293,377.26535,1896.422729,913.549011,319.765198,4338.873535,2229.792725,534.0703129999999,424.735107,7359.049805
2014-05-26,179.099426,1651.827026,380.848541,1857.0684809999998,924.754517,322.40078700000004,4338.278809,2188.1567379999997,521.872559,437.291077,7318.0
2014-05-27,179.878098,1660.923218,384.551239,1868.168823,915.0731810000001,326.484406,4332.930176,2151.473877,515.359192,429.95446799999996,7329.649901999999
2014-05-28,182.01946999999998,1641.046265,393.413757,1895.332642,923.273315,330.57318100000003,4360.365723,2158.857178,515.8093259999999,422.22396900000007,7235.649901999999
2014-05-29,176.904892,1634.981934,387.107239,1892.7093510000002,927.308777,308.83984399999997,4375.272949,2155.025635,508.537994,417.841644,7229.950195
2014-05-30,179.170197,1637.298218,378.746399,1893.718384,919.3233640000001,310.41333,4537.103515999999,2123.2026370000003,504.345795,408.732483,7362.5
2014-06-02,176.657135,1662.944824,391.47876,1925.605225,914.386353,316.089569,4389.539551,2172.268555,512.635559,414.34570299999996,7415.850098000001
2014-06-03,174.92276,1659.365356,393.84368900000004,1987.239868,913.849609,318.629364,4398.777344,2183.997559,518.888367,414.493439,7402.25
2014-06-04,174.161774,1686.612061,390.188843,2051.659668,896.9558109999999,315.176117,4362.058105,2216.8955079999996,510.409088,415.625916,7474.100098000001
2014-06-05,177.311951,1685.2645260000002,388.068878,2084.514893,903.3525390000001,321.1586,4437.553711,2225.447021,516.282898,428.37881500000003,7583.399901999999
2014-06-06,180.21434,1725.2713620000002,392.790527,2165.685791,903.3959960000001,317.13504,4500.521484000001,2235.587158,531.678223,432.41638200000006,7654.600098000001
2014-06-09,181.134628,1820.7409670000002,394.814117,2199.146484,916.2042240000001,315.382019,4474.50293,2275.867432,531.796509,441.77179,7656.399901999999
2014-06-10,185.824478,1812.950073,393.465118,2152.002197,935.427368,324.749084,4540.944824,2303.111328,529.736023,446.498718,7626.850098000001
2014-06-11,186.780151,1836.828003,395.320007,2183.6872559999997,956.5792849999999,337.231567,4586.993164,2288.391846,522.062073,438.965179,7649.899901999999
2014-06-12,188.355225,1840.828979,404.642883,2193.858398,969.755859,335.29892,4570.895996,2318.579102,518.2961429999999,442.70733600000005,7542.100098000001
2014-06-13,187.73580900000002,1828.2790530000002,402.49893199999997,2092.466553,959.439697,336.560944,4547.119140999999,2246.148193,512.493408,431.57931500000007,7533.549805
2014-06-16,189.753311,1827.4790039999998,404.233398,2108.046875,983.7991939999999,342.596283,4578.257324,2225.400146,504.70105,424.291962,7631.700195
2014-06-17,189.753311,1819.56189,407.871002,2092.022461,988.1767580000001,342.88140899999996,4576.612305,2256.521973,516.354004,434.18899500000003,7558.200195
2014-06-18,187.771194,1811.3497309999998,402.23388700000004,2054.0002440000003,965.291138,342.210846,4533.170897999999,2275.727783,505.31686399999995,426.55697599999996,7540.700195
2014-06-19,190.142685,1819.477539,397.849518,2050.206299,986.529602,349.750916,4517.441406,2224.37207,493.64022800000004,431.92398099999997,7511.450195
2014-06-20,190.001099,1835.9434809999998,396.018616,2035.1108399999998,993.616699,350.247253,4516.206543,2211.61499,490.987457,431.38238499999994,7493.350098000001
2014-06-23,188.089783,1845.46106,395.77774,2085.52417,983.4091189999999,341.371277,4523.477051,2224.605957,491.67431600000003,428.969666,7580.200195
2014-06-24,188.05436699999998,1870.77063,399.415344,2111.195068,1000.8330689999999,338.335083,4507.65625,2256.662354,502.04837000000003,435.419983,7569.25
2014-06-25,187.293381,1916.8421629999998,397.054504,2133.435059,1001.4836429999999,339.121857,4527.773926,2309.373291,497.85610999999994,436.503204,7493.200195
2014-06-26,189.52327,1927.917847,391.41745,2136.744873,1000.22644,336.085754,4562.847656,2324.23291,479.33456399999994,431.33313,7508.799805
2014-06-27,193.23976100000002,1944.8465579999997,393.248291,2117.370605,1040.059326,340.40499900000003,4514.880371,2294.13916,479.42925999999994,425.76913499999995,7611.350098000001
2014-06-30,193.399048,1950.826904,395.825867,2126.855469,1051.263794,343.800232,4508.523926,2279.793457,480.99249299999997,424.735107,7634.700195
2014-07-01,190.496643,1966.4085690000002,396.669037,2133.919189,1036.245117,340.15682999999996,4512.273438,2414.794922,477.487122,443.938293,7725.149901999999
2014-07-02,191.434616,1979.1264649999998,404.666992,2163.304443,1040.948242,339.549591,4563.07666,2469.1411129999997,482.34255999999993,448.862213,7714.799805
2014-07-03,196.619995,1979.3847660000001,403.17340099999996,2141.462158,1048.013306,339.06375099999997,4570.895996,2457.879395,476.77658099999996,462.599884,7751.600098000001
2014-07-04,193.522919,1978.610229,412.737213,2137.7807620000003,1044.805664,342.786346,4548.946289,2469.655273,488.832184,462.304443,7787.149901999999
2014-07-07,197.363297,1981.62207,404.93197599999996,2164.172607,1078.635742,353.293976,4593.715332,2466.244141,486.582153,471.561371,7623.200195
2014-07-08,194.58476299999998,1915.875244,399.535828,2133.933594,1061.687866,352.945496,4557.407715,2420.262207,471.352753,462.84603899999996,7585.0
2014-07-09,193.00968899999998,1867.124023,400.041687,2099.682129,1039.4532470000001,349.58727999999996,4579.172852000001,2351.850342,474.147583,452.21444699999995,7567.75
2014-07-10,192.81501799999998,1852.1074219999998,396.693146,2017.9423829999998,1019.3626710000001,347.723328,4531.021484000001,2366.102783,472.371216,448.15957599999996,7459.600098000001
2014-07-11,195.682022,1836.401855,391.128296,2013.019165,1037.848755,351.308563,4565.45459,2340.821777,457.82867400000003,441.038879,7454.149901999999
2014-07-14,190.709,1830.894531,393.850525,2020.506714,1051.632324,340.600342,4534.086914,2345.494873,455.578583,450.97821,7526.649901999999
2014-07-15,189.664841,1855.1623539999998,398.355347,1991.674316,1039.951416,340.64257799999996,4523.842772999999,2353.7192379999997,460.52874800000006,457.802216,7624.399901999999
2014-07-16,189.47018400000002,1839.112793,402.667511,2012.688843,1041.056885,341.059753,4545.836914,2403.9067379999997,468.818451,465.12069699999995,7640.450195
2014-07-17,190.19576999999998,1796.5576170000002,400.764404,2023.278076,1032.430908,342.084045,4568.015625,2392.878906,465.40783700000003,470.065674,7663.899901999999
2014-07-18,193.62912,1791.050293,401.07757599999997,2072.049072,1058.112183,343.377716,4584.477051,2359.466797,462.68408200000005,470.065674,7684.200195
2014-07-21,194.66503899999998,1781.971313,398.668579,2081.894531,1067.8863529999999,338.007721,4608.026367,2375.121338,472.58438099999995,469.719513,7767.850098000001
2014-07-22,199.594604,1781.497925,404.642883,2085.162842,1097.64209,341.492706,4758.425781,2348.9995120000003,488.35849,481.34011799999996,7795.75
2014-07-23,203.934799,1811.746704,402.932526,2116.559326,1120.939331,353.716431,4729.891113000001,2327.177002,489.44796799999995,479.51046799999995,7830.600098000001
2014-07-24,206.060242,1814.672485,405.79925499999996,2099.9301760000003,1124.861938,357.18014500000004,4709.130859000001,2335.260986,493.142792,479.906067,7790.450195
2014-07-25,196.844055,1807.831055,402.547089,2130.127441,1129.434814,354.006805,4724.585938,2345.168213,484.047821,456.02203399999996,7748.700195
2014-07-28,198.98736599999998,1793.459839,399.680298,2099.8479,1139.801392,356.002777,4743.426758,2341.616211,476.35028099999994,448.85186799999997,7791.399901999999
2014-07-30,196.736877,1789.45813,404.137024,2153.003418,1142.332275,356.118866,4739.083496,2385.495361,476.610779,446.37939500000005,7721.299805
2014-07-31,194.468582,1786.4461670000003,401.824371,2148.700928,1135.729492,355.638336,4690.15332,2358.953125,476.752838,441.83004800000003,7602.600098000001
2014-08-01,191.467972,1770.955811,392.886902,2148.205078,1107.7110599999999,352.855774,4758.517578,2416.85083,462.470886,435.154419,7683.649901999999
2014-08-04,195.98674,1796.945313,391.706482,2151.803711,1111.9589839999999,365.977081,4763.593261999999,2472.645752,466.592133,441.681702,7746.549805
2014-08-05,196.308212,1855.033325,395.175507,2137.24292,1110.924438,370.987976,4764.371582,2491.477783,466.04730199999995,451.769409,7672.049805
2014-08-06,196.96911599999999,1844.835693,390.261078,2149.611328,1103.419189,377.625183,4846.817871,2464.5153809999997,468.0841980000001,442.621246,7649.25
2014-08-07,197.415604,1840.9628910000001,390.98373399999997,2160.118164,1087.197876,370.391327,4943.165039,2476.104004,468.628998,437.13238499999994,7568.549805
2014-08-08,195.7724,1825.817017,383.588104,2169.157471,1091.1157230000001,367.782898,4905.07373,2451.057373,464.46038799999997,428.132599,7625.950195
2014-08-11,193.950592,1832.4003910000001,382.04632599999997,2180.205322,1086.581665,377.37701400000003,4923.182129,2490.262939,464.46038799999997,441.63226299999997,7727.049805
2014-08-12,194.236374,1837.7790530000002,388.911987,2173.719482,1088.056274,377.725525,4878.32373,2489.982422,466.30783099999996,468.779968,7739.549805
2014-08-13,196.55827299999999,1848.449585,391.41745,2158.23584,1100.513916,381.062592,5085.880859000001,2477.55249,469.03164699999996,468.28546100000005,7791.700195
2014-08-14,195.022278,1837.3055420000003,398.30722000000003,2101.19751,1100.381836,381.500854,5096.17041,2492.13208,475.09494000000007,479.26324500000004,7874.25
2014-08-18,195.62956200000002,1836.875122,401.029388,2101.950439,1095.033447,375.93023700000003,5171.941406,2526.712158,479.87927199999996,498.251801,7897.5
2014-08-19,195.540222,1891.6931149999998,396.934052,2128.063721,1073.419556,374.66299399999997,5271.902832,2569.469727,478.10296600000004,513.136047,7875.299805
2014-08-20,197.23701499999999,1892.2097170000002,395.34411600000004,2123.418457,1072.407349,375.375824,5300.572754,2558.768555,472.915955,506.60873399999997,7891.100098000001
2014-08-21,196.87979099999998,1951.803711,401.101654,2140.7854,1070.756714,374.784485,5335.553711,2570.637939,471.37643399999996,507.10321,7913.200195
2014-08-22,198.95163,1950.340698,407.967346,2122.8747559999997,1084.732544,380.28112799999997,5312.874511999999,2574.656982,472.892303,505.91644299999996,7906.299805
2014-08-25,198.38011200000003,1937.647461,406.37744100000003,2150.535645,1110.197998,383.11138900000003,5315.114258,2622.3208010000003,471.708008,502.801117,7904.75
2014-08-26,196.79046599999998,1944.876221,405.919708,2146.517822,1115.370239,382.725861,5366.786133,2591.05835,470.54745499999996,507.00433300000003,7936.049805
2014-08-27,199.523178,1962.3457030000002,403.077026,2176.0625,1122.47937,383.401794,5394.910156,2599.365723,470.71322599999996,515.954651,7954.350098000001
2014-08-28,201.916519,1943.757324,406.425568,2180.07959,1110.329956,380.04888900000003,5513.43457,2613.679932,473.081726,519.2677610000001,8027.700195
2014-09-01,202.13085900000002,1945.3494870000002,405.293365,2306.165771,1116.845093,380.13861099999997,5544.026855,2734.109375,480.376678,514.2734379999999,8083.049805
2014-09-02,200.39836100000002,1943.671265,413.96582,2337.509521,1117.174927,381.627563,5573.338379,2736.221191,484.971527,510.564667,8114.600098000001
2014-09-03,206.185257,1915.488037,412.737213,2314.995605,1147.3286130000001,394.352936,5624.096191,2730.1201170000004,488.50060999999994,516.8447269999999,8095.950195
2014-09-04,206.167389,1980.93396,410.424591,2364.040771,1137.798462,391.659973,5718.661133,2719.982666,485.96630899999997,507.350494,8086.850098000001
2014-09-05,207.86416599999998,2013.4200440000002,408.786438,2311.480225,1143.895142,393.983276,5658.941895,2704.025391,485.8479,500.42758200000003,8173.899901999999
2014-09-08,211.722137,2030.3300780000002,416.639801,2327.591797,1163.307617,399.35858199999996,5853.009277,2736.783936,491.55593899999997,504.482422,8152.950195
2014-09-09,210.04321299999998,1997.49939,417.04931600000003,2301.269775,1158.267578,394.54306,5862.292969,2731.481201,489.32959000000005,511.45477300000005,8094.100098000001
2014-09-10,207.774872,2026.371582,413.050385,2245.361572,1144.577393,387.28274500000003,5835.632813,2728.61792,481.205658,510.861359,8085.700195
2014-09-11,205.042175,2010.752563,411.629059,2276.747559,1143.7851560000001,389.06219500000003,5992.798828,2738.1455079999996,482.88726799999995,508.685608,8105.5
2014-09-12,205.399384,2020.9930420000003,412.27951,2308.760254,1147.856689,387.557343,5839.062011999999,2789.48999,481.08721900000006,511.504242,8042.0
2014-09-15,202.988159,2007.310059,414.519897,2343.15918,1126.155029,384.537018,5788.087402,2780.8544920000004,475.000183,506.75708,7932.899901999999
2014-09-16,199.844696,1981.5792239999998,410.015015,2335.500977,1122.876099,385.587738,5629.759765999999,2769.355713,463.939392,494.246399,7975.5
2014-09-17,202.66668700000002,1996.7250980000001,407.798737,2367.471924,1140.637573,395.071045,5576.953613000001,2785.1721190000003,468.321075,501.367096,8114.75
2014-09-18,207.828476,2059.71875,413.45986899999997,2504.689209,1163.131958,390.419128,5701.160645,2856.040527,476.018646,519.613892,8121.450195
2014-09-19,210.186096,2075.983398,414.47171000000003,2470.165527,1194.782227,390.95248399999997,5544.068359000001,2893.3046879999997,471.54220599999996,513.1855469999999,8146.299805
2014-09-22,207.721283,2076.155273,412.83358799999996,2509.0419920000004,1198.127686,385.519226,5518.60498,2878.0986329999996,469.69485499999996,534.1026,8017.549805
2014-09-23,208.14996299999999,2059.8479,408.979156,2492.595947,1183.33667,380.925354,5414.54834,2873.96875,457.52078200000005,512.0975950000001,8002.399901999999
2014-09-24,211.73996,2035.192261,412.159058,2463.3442379999997,1163.439819,384.906647,5614.920897999999,2883.355225,457.14178499999997,507.746094,7911.850098000001
2014-09-25,208.096375,2023.05835,409.509094,2454.7236329999996,1192.316895,389.785553,5595.867188,2869.697754,440.467682,498.79571500000003,7968.850098000001
