"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"RELIANCE","01-Jan-2014","30-Jan-2014","CE","940","9.8","9.8","7.45","7.7","7.75","7.7","647","1534.02","-","476000","53500","888.8"
"RELIANCE","01-Jan-2014","26-Feb-2014","CE","940","0","0","0","17.8","0","23.35","0","0","-","0","0","888.8"
"RELIANCE","01-Jan-2014","27-Mar-2014","CE","940","0","0","0","40.15","0","34.35","0","0","-","0","0","888.8"
"RELIANCE","02-Jan-2014","30-Jan-2014","CE","940","7.9","9.45","4.4","5.3","5","5.3","1626","3849.16","-","496250","20250","875"
"RELIANCE","02-Jan-2014","26-Feb-2014","CE","940","0","0","0","17.8","0","18.35","0","0","-","0","0","875"
"RELIANCE","02-Jan-2014","27-Mar-2014","CE","940","0","0","0","40.15","0","28.65","0","0","-","0","0","875"
"RELIANCE","03-Jan-2014","30-Jan-2014","CE","940","4.5","5.05","3.4","4.25","4.1","4.25","1258","2969.33","-","458500","-37750","864.25"
"RELIANCE","03-Jan-2014","26-Feb-2014","CE","940","9.5","9.5","9.5","9.5","9.5","9.5","6","14.24","-","1500","1500","864.25"
"RELIANCE","03-Jan-2014","27-Mar-2014","CE","940","0","0","0","40.15","0","24.1","0","0","-","0","0","864.25"
"RELIANCE","06-Jan-2014","30-Jan-2014","CE","940","4","4","2.6","3.25","3.25","3.25","398","938.53","-","471250","12750","854.95"
"RELIANCE","06-Jan-2014","26-Feb-2014","CE","940","0","0","0","9.5","9.5","10.95","0","0","-","1500","0","854.95"
"RELIANCE","06-Jan-2014","27-Mar-2014","CE","940","0","0","0","40.15","0","19.7","0","0","-","0","0","854.95"
"RELIANCE","07-Jan-2014","30-Jan-2014","CE","940","3.35","3.45","2.3","2.4","2.4","2.4","525","1237.2","-","466000","-5250","842.1"
"RELIANCE","07-Jan-2014","26-Feb-2014","CE","940","0","0","0","9.5","9.5","8.1","0","0","-","1500","0","842.1"
"RELIANCE","07-Jan-2014","27-Mar-2014","CE","940","0","0","0","40.15","0","15.95","0","0","-","0","0","842.1"
"RELIANCE","08-Jan-2014","30-Jan-2014","CE","940","2.45","2.95","1.95","2.1","1.95","2.1","420","989.6","-","443250","-22750","849.05"
"RELIANCE","08-Jan-2014","26-Feb-2014","CE","940","0","0","0","9.5","9.5","8.7","0","0","-","1500","0","849.05"
"RELIANCE","08-Jan-2014","27-Mar-2014","CE","940","0","0","0","40.15","0","16.85","0","0","-","0","0","849.05"
"RELIANCE","09-Jan-2014","30-Jan-2014","CE","940","2.05","2.45","1.95","2.2","2.15","2.2","479","1128.26","-","416250","-27000","850.7"
"RELIANCE","09-Jan-2014","26-Feb-2014","CE","940","0","0","0","9.5","9.5","8.1","0","0","-","1500","0","850.7"
