Date,WIPRO.BO,BAJAJ-AUTO.BO,HDFCBANK.BO,HEROMOTOCO.BO,TCS.BO,INFY.BO,NESTLEIND.BO,MARUTI.BO,RELIANCE.BO,TATAMOTORS.BO,BSE Index
2014-01-16,0.010810808421394924,0.010127931769722709,0.016320474777448135,0.01862745098039209,0.015791720017072075,0.005128735585911093,-0.02426712523191088,0.017435320584926917,0.011022740909090833,0.014171138505309377,0.004761122092865394
2014-01-17,0.024777220963744906,0.008284934564643853,-0.012408759124087565,0.0,-0.03361344537815125,0.005669546436285033,-0.018215753241544008,-0.010503040353786575,-0.000786795538449292,-0.02320066260991449,0.008147765622837108
2014-01-20,-0.038789358690022646,0.010101036005103259,-0.016999260901699897,-0.0014436958614052475,-0.034782608695652195,-0.003489932885906044,0.010768117723839898,-0.008379888268156388,-0.005005637795275519,0.0002699810309743089,-0.005763811280746635
2014-01-21,0.03745925951076612,0.0015544041450776813,0.009774436090225658,0.0072289156626506035,0.04961707297297302,0.008890086206896575,-0.0036405441655489312,0.0028169014084507005,-0.012774843879145625,0.007825133089017333,-0.0006195605613180947
2014-01-22,-0.002267587133615967,0.006207966890843242,0.00967982129560685,-0.00837320574162681,-0.015084824358222781,-0.002670226969292422,-0.006278827307692358,0.014606741573033766,-0.012195847695390838,0.021686758516266336,-0.004047663565763848
2014-01-23,0.009440599374043845,0.0025706940874035134,-0.0018436578171091567,-0.006031363088057851,-0.009193942483660122,0.009370816599732157,-0.006937810932120758,-0.003875968992248069,-0.0018548296365822337,0.008909794286536377,-0.0025314957386683794
2014-01-24,-0.002424633952869737,-0.007179487179487132,-0.00406353897303291,-0.0033980582524272274,-0.008751441513541236,-0.0002519766578250593,-0.007307804735457446,-0.004446914952751513,0.002555182346108964,-0.01298697551832273,0.007308410206251066
2014-01-27,-0.008680622548527861,-0.0032541575413223,-0.013353115727002929,-0.008280565026790088,-0.007985803016858917,-0.013544539698295832,-0.0007852375343541107,-0.014517029592406527,-0.007530120377245764,-0.03736845895948038,0.009166936668561132
2014-01-28,-0.007005252435532405,-0.010182879462590666,-0.019548872180451093,-0.01031434184675839,-0.005143112701252228,4.0318450780008064e-05,-0.006876227897838927,-0.020963172804532526,-0.01248980022192403,-0.05959542136642171,0.001817472475818913
2014-01-29,0.001763668048777367,0.0203921101545963,-0.010736196319018454,0.0009925558312655625,0.002967002922004802,-0.012976884000317601,-0.012878357665677576,-0.07060185185185186,0.005910165484633634,0.04607564359982974,0.006579004282349603
2014-01-30,0.004577491969180114,-0.02001026167265263,-0.010852713178294615,0.03371343579573627,-0.012146518224033453,0.007180058500037001,0.0070342288802089925,0.038605230386052236,-0.022444155111633335,-0.0284840729088659,-0.0003176775581606378
2014-01-31,0.0012267645108459124,0.005235602094240788,-0.0085423385579938,-0.058513189448441194,0.011796733212341204,0.002096719648292167,-0.012905492139303476,-0.017386091127098324,-0.003486024662021192,0.03203658976707624,0.0014987371432786606
2014-02-03,0.004726048280173201,-0.007291666666666696,-7.902616543875585e-05,0.00356597045338769,-0.0013452914798206539,-0.00512958963282939,0.01690475079517051,-0.002226982306284375,0.0,-0.03547671799360519,0.013172964747871161
2014-02-04,-0.02404175095971861,-0.04092339979013637,-0.016205533596837962,-0.005076142131979711,-0.02153118634934892,-0.02629576770691988,-0.02060868259318005,-0.012443804872749764,-0.016887816646562137,-0.048706933383886875,-0.008026509021339907
2014-02-05,-0.0021421486409872736,0.023276832056892793,0.01888308557653673,0.02091836734693886,-0.008742363681589094,-0.0033443883054927737,0.008653758906788989,0.0019194897832817137,0.009815950920245342,0.03458696385706794,-0.0009836489702623275
2014-02-06,0.00715563349238324,0.013605597462417851,0.0069401009463723184,-0.006996501749125472,0.01388888888888884,-0.0026705203276280454,0.007345287475381657,-0.0037698387556245327,-0.0034629113001214407,0.03343060900141981,-0.001215137574050198
2014-02-07,0.010657191283690803,-0.0031645569620253333,0.02200812573904276,0.0015098137896325525,-0.0022831050228310223,0.003771137883665121,0.00011955572612598608,0.026674937965260437,0.005425778052528418,0.014267592134180829,0.0031543658715818784
2014-02-10,-0.008084314601624065,0.015343915343915437,-0.0075101906810908226,0.01005025125628145,-0.01830663615560646,-0.0027094837988828058,-0.0023007579681274537,0.011299064048338359,-0.010429270252610312,0.0167130447987196,0.004644861769911321
2014-02-11,-0.0010631039051700597,0.00990099009900991,-0.0054821837167573495,-0.004477611940298498,-0.023310023310023298,-0.0003641284997119021,0.0016472161404812447,0.009738931395834038,0.009375029411764713,0.04452056674054683,0.00184159715225639
2014-02-12,0.002128399648614776,0.0010319917440659854,0.004658385093167627,-0.01799100449775115,0.013699261097851911,0.01036704959372381,0.01311615253898979,-0.00591715976331364,-0.02021492565390859,-0.01508194267947871,6.55185884130976e-05
2014-02-13,-0.0035398222403217883,-0.005154639175257714,0.0015455950540959051,0.007633587786259444,-0.006921859176083789,-0.0016638935108153063,0.008952287260206582,-0.01666666666666672,0.013630731102850069,0.011717724632830384,0.013932560761355102
2014-02-14,-0.0008880992736408633,-0.012953367875647714,-0.020061728395061706,-0.004040404040404066,0.014224751066856278,-0.0011111111111110628,-0.0008190707878316106,-0.00786924939467315,-0.009352107579462143,-0.0022374380707822494,-0.005017952003741334
2014-02-17,0.006222220865317096,-0.029711273490813706,0.017637814173228294,-0.014198782961460488,0.014025245441795287,0.020647942157953292,0.004137592374181542,0.006101281269066394,0.013019125454999836,0.029547532055021142,-0.0012325244526111396
2014-02-18,-0.005830330891895219,-0.0007574247899921893,0.0068089816129559555,0.01800411522633749,-0.001060418626094961,-0.004972413323343083,-0.025471293488824043,0.014554275318374721,-0.013643576163423266,-0.0066624075254818615,-0.008634968504390134
2014-02-19,-0.006575494904905166,0.005955603681645938,0.014448239082013092,0.001010611419909102,0.0019846070500120216,0.010131434830229935,0.007987675075021183,0.021488315002988756,0.004816554207979884,0.00954468958930832,-0.0038326714977377193
2014-02-20,0.008944541865479216,-0.018460736813778245,0.0121212121212122,-0.015143866733972722,0.01437123537540308,0.016535646516671276,-0.0008903838543727893,-0.0040667961024447585,-0.003195644145397525,-0.0008943100414288141,0.006022422174407328
2014-02-21,0.006205672409168139,0.011131243924675571,-0.006811359281437057,-0.009738595592004073,0.00036329489484976385,-0.005866666666666687,-0.0018813743935043314,-0.007344300822561656,-0.0036991368680641123,0.010230147605934992,-0.004862480649609257
2014-02-24,0.012775327635053957,0.009219088937093334,0.0008289818223712331,-0.006211180124223614,0.001361779391738649,0.004560085836909922,0.0028571234126983924,-0.01089081029890504,0.0024752475247524774,0.0029114506240404125,-0.005603106638364695
2014-02-25,0.008264530641526768,0.0,0.012048192771084265,0.016666666666666607,-0.0072529465095194645,0.0017356475300400742,-0.0019982781726479715,0.0071210724498269595,0.005617269135802516,0.007951497933754492,0.001209423210473916
2014-02-26,0.027092299556490174,0.02208488769478789,-0.0038690119047618543,0.0028688401639345162,0.0004566210045662267,0.0074636811941890535,-0.007890055416719943,-0.006535947712418277,-0.0022097943975416534,-0.003255663894568439,-0.005624487592978763
2014-02-28,0.01444888065396488,0.009936398842581129,0.015835039766894266,0.007892354510327104,-0.010497489730716514,-0.00013229263130043467,0.003297032670596556,-0.004186602870813405,-0.0009842977545370113,0.030150741658616198,-0.005940757103679714
2014-03-03,-0.014574306219980238,0.00015619416970324984,-0.020588235294117685,-0.004586831948123593,0.04704797047970488,0.011643291876157758,-0.02909780880302726,-0.04684684684684681,-0.014717669589738303,0.008780493009291401,0.00629144856300488
2014-03-04,-0.016638691249478144,-0.0032790552434945885,-0.007282246246246182,0.0005091649694501932,-0.014096916299559448,-0.015432906094690058,-0.037518698983944776,-0.007246376811594235,0.004999999999999893,-0.005198306567313349,-0.01254262992313927
2014-03-05,0.010425593153850166,0.0036553524804177062,0.017167020476429595,0.012213740458015376,0.006724775692582785,0.015143464399574924,0.0059676044330776445,0.021897810218978186,0.014801024875621849,0.008628030032349798,0.0001644709066385304
2014-03-06,-0.0005920431468718901,0.013007284079084247,-0.0022304832713754275,-0.006033182503770718,0.00042162933790268475,0.0028788275320597023,0.012923728813559299,0.010559006211180222,-0.00802800319564656,-0.009638524821620864,-0.008321436189342377
2014-03-07,-0.007023750572970999,0.009244992295839749,0.007749645305514141,0.018209408194233667,-0.0017746228926353025,-0.0018267223382045783,0.02279857770340943,0.01782421634910869,0.019336534829278884,-0.007785926071624427,-0.017658287293406155
2014-03-10,-0.037156983557275036,-0.004580152671755711,0.04259093092119026,-0.003974167908594173,-0.011111111111111072,-0.025843162352941262,0.008179959100204526,0.04501814553140093,0.04812122666666663,-0.009931307418768465,-0.005299950543492813
2014-03-11,-0.010975376863653685,0.02862985685071573,0.042836896453900764,0.007481296758104827,-0.034516875505617994,-0.015874268487293786,-0.022312373225152116,0.04065180029936233,0.023129408722617262,-0.028854507104633886,0.004216016807062639
2014-03-12,0.0027742394324639097,-0.013916500994035741,-0.014281827840884165,-0.0004950495049504955,-0.0009543106069298535,0.0035451322607036317,-0.0020746887966804906,-0.03825866127036037,-0.01305525923288886,0.013772005524520958,-0.002886223351770679
2014-03-13,0.0065149900951857465,-0.0051663306451612545,0.011108027965645917,0.021297672114908295,0.00412370915552196,-0.06788044782608682,-0.003284782744282677,0.015588914549653499,0.001030709471755209,-0.011320760406741348,-0.0017482027368861432
2014-03-14,-0.0033694334204936727,-0.0034198860037998324,0.0058000682360968,0.013603321532492663,-0.002552204176334061,-0.021194085772641924,-0.0008760992092864406,-0.02046617396247863,-0.0023453898840395393,-0.022900777572146147,-0.0074718043502542165
2014-03-18,-0.021886059279911052,0.011184544992374201,-0.006716434192672982,0.016243606709917646,-0.004559222144684849,0.012047640208488586,0.008350730688935215,0.08839236738247247,0.020642201834862428,0.02343751488742707,0.000779921678152732
2014-03-19,-0.016008742084739347,0.00801908044243338,0.008127876644402177,0.005178907721280712,-0.02883579631916533,-0.011168484685203595,0.0006521536231884895,-0.004959232526527746,0.010112359550561889,-0.02035625416031306,0.0018205502740410344
2014-03-20,0.009428682967510538,0.0025187905550865253,-0.0003387533875338633,-0.013934426229508245,-0.01876804619826755,-0.02529761904761907,-0.006651956312527352,0.002679528403001008,0.004004422691879839,-0.0033765912681036347,0.0026387999716139393
2014-03-21,0.021978017040347853,-0.016417910447761197,-0.0037275499830565773,-0.0024937655860348684,0.040706228543403666,0.016793893129771087,0.006248698187877544,-0.007482629609834368,0.004043899952419272,-0.004821470949218698,0.003196988043147445
2014-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2014-03-24,0.023297485917876504,0.009104704097116834,0.0066666993197279645,-0.014285714285714235,0.004712535344015167,-0.01501501501501501,-0.0006312989029185756,0.011847065158858472,-0.015724137931034443,0.02658110791961188,-0.010444644095750693
2014-03-25,-0.019614692808985867,0.012531328320801949,0.016015644837984233,0.015000023671497553,0.008302041275797256,-0.00701219512195117,-0.022359425975810088,0.002554576370409789,-0.014573991031390121,0.005102026477730615,-0.004870552144370441
2014-03-26,-0.014648070893150122,-0.000990099009900991,-0.00026606185567012997,0.0332928532727208,0.0008373484859249825,0.0024408817930610116,0.0016949152542373724,0.01390803180725464,0.003185424345847565,-0.00012689928649112225,0.0017804685640751075
2014-03-27,-0.010152310718297586,0.011100111000990953,-0.0020623884302423123,-0.002763703362505754,-0.02393678828724144,-0.005804055890165083,0.01311336717428091,0.012565445026178068,0.014969394624214871,0.021322488811734486,-0.00443740501517926
2014-03-28,0.011172187966199676,0.015242097448632475,-0.00039998399999996437,0.04157043879907629,0.0,-0.004235982747997524,0.019624217118997977,-0.0056876938986556436,0.005139637988826884,-0.0058406428786641484,-0.0029870218355988543
2014-03-31,0.0034413756978732835,-0.0073376543567463814,-0.002334267002786161,-0.004323725055432326,0.0023809523809523725,0.013226080903395498,0.01453726453726456,0.005200208008320439,0.019619858237968746,0.0,0.001644332282289215
2014-04-01,-0.010830322511697577,0.00960462944578766,0.006751772068960049,0.013717870615744365,0.019002375296912177,0.003053435114503733,0.015146277497477323,0.01942578841179521,0.019405819569365157,0.0074999775119253265,0.0003914907937433745
2014-04-02,0.0286496870175883,-0.005322631313884996,-0.010624169986719778,-0.0022187776592252906,0.016223798601398665,0.01796042617960425,-0.025854576006529184,-0.012965947763146635,0.01064115515501185,0.00744414657998016,-4.0360646903698435e-05
2014-04-03,0.004080126608019041,-0.0029055690072639084,-0.01140939597315438,-0.008784654777631018,-0.004037089552353268,-0.0035885167464114742,-0.0057653061224489655,-0.010282776349614386,0.011216905820105705,0.022290647941412445,0.003943640714462988
2014-04-04,-0.0068904296020740885,-0.007989291403594057,-0.01154107264086901,-0.0004664707479367092,0.0,0.0033013205282113045,-0.0007389742905526964,0.012675337142856957,-0.005703173018915986,-0.0033730472325406158,0.007235485431569857
2014-04-07,-0.02019216011389524,-0.010550561055064689,-0.0013736263736263687,0.0,-0.018424689083371693,-0.009871373018247032,-0.005772233305399221,-0.027239137348035625,-0.006472687306904756,-0.0233289345262937,0.000541759083810044
2014-04-09,0.013163864521529955,0.004948045522018774,-0.0013755158184318717,-0.004933376888888841,0.01313937118723607,-0.0030211480362537513,0.016311855906615103,0.0014237994675072585,-0.007627131355932071,0.004826722976266629,-0.013985705296498023
2014-04-10,-0.007168457205500411,-0.003938946331856208,0.02527544903581269,0.0009380044182072389,-0.008800370541917513,-0.010909090909090868,0.007115267330758179,0.013691416535018375,0.026046140384877736,0.039660087803353505,0.0006216979821275303
2014-04-11,0.007310482135825858,-0.0007908927335641414,-0.009874355124584566,-0.020504217313699225,-0.00663549158878507,-0.022594975490196068,-0.018439664513524412,0.01558441558441559,0.005826025728347783,0.018836650715870817,0.0005781209099215457
2014-04-15,0.012454063923786451,-0.008088441083346831,0.0012211994572592921,-0.010500921840256416,0.017828536618792912,0.04913408040122258,-0.006488191549020139,-0.012941201534526825,-0.013498125943295025,-0.01313959318099367,0.009391105483545556
2014-04-16,0.05309740440127153,0.0019450397270357467,-0.018837272730594212,0.019406032228360903,0.04912883041003102,-0.026889752016731383,0.0047608204204920845,-0.0008809405830783046,-0.014207064744430009,-0.02757152043626765,0.009316605643884725
2014-04-17,-0.033445409343775934,-0.012419398993778197,-0.012430939226519389,-0.017636477080764656,-0.022907488986784186,-0.025176542830825932,-0.014235408542248806,-2.5959024896216043e-05,0.005105283916971626,0.0032715009554331598,-0.013484562766501734
2014-04-21,-0.011650131080708115,0.01814516129032251,0.008531434965034945,0.020182934128119445,0.003155996393146898,0.008503937007874107,0.023824451410658254,0.014030472619877665,0.024497379894179883,0.026570045797112085,-0.005302777818258053
2014-04-22,-0.03589025111910005,-0.0034653465346534684,-0.0010400776937482537,0.012167643082469537,0.0010337294382023465,-0.007058118675827618,-0.02955701265564392,0.02250639386189257,-0.008418141608185326,0.014117678836070846,0.0005652346059211824
2014-04-23,-0.023996315796445122,-0.00461999453551909,0.008537550086626267,0.00801424755120217,-0.000987720537237724,-0.004434753861022878,-0.0017143556572507546,-0.009504752376188086,0.01041666666666674,0.0009280430066862522,-0.004076988121126272
2014-04-24,-0.01841640356409968,0.0005490333018427496,0.010667584308327704,-0.006205852031802128,-0.00456165815152465,0.002353632163468067,-0.004182343383562381,0.001388888888888884,-0.0032474474226804606,-0.013792269042737337,
2014-04-25,0.00952380729856439,-0.0023942781737231744,-0.001702417432754566,0.0026889704801260628,-0.00042888192536461034,0.002285083917737074,0.004972281966570291,0.008649614928760485,0.0004137394734755606,-0.007521482119607015,0.008929985235339078
2014-04-28,-0.016981128145248325,-0.0010000000000000009,-0.009549795361528002,-0.02191930452127666,0.004065040650406582,-0.002295612578616324,0.021117081264536486,-0.02495125926354802,-0.02000514448177826,0.0036708312972226764,0.003784753118196946
2014-04-29,0.021113238790996913,-0.007482457957957989,-0.0011019118457300525,-0.01883032248411054,-0.013630251012145767,-6.302266303936932e-05,-0.02659793814432987,0.0,0.0001054710385786084,-0.01592736776992798,0.00830261874739532
2014-04-30,-0.005639096444118086,-0.012153045765109671,-0.012341439398652398,-0.006073857736720645,0.0005928982662741777,0.0032308904649329673,-0.0002542247405211695,-0.02051282051282055,-0.0031645569620253333,-0.01031046106930833,0.004433418356713947
2014-05-02,-0.01710776162844596,-0.022435463947184875,0.011169284467713814,0.02469963035501377,0.0,-7.854842510413018e-05,0.015593902292641904,-0.010471204188481686,-0.004232804232804255,0.008358512046984234,0.003987768054014059
2014-05-05,0.011635747025228849,-0.008877284595300239,-0.003935072143596785,2.2697959183748395e-05,0.007292616226071136,0.002356637863315081,-0.005392852156819838,-0.002645502645502673,-0.011689691817215686,-0.01489662812863235,-0.0014419599012094337
2014-05-06,-0.013212909466190914,0.011591148577450028,-0.005822029193611522,0.0013605133368108646,0.004524886877828038,-0.004545454545454519,-0.011022392455111385,0.007957559681697646,0.019354838709677358,0.012195086176889802,0.00016926563563946046
2014-05-07,-0.013967822319374323,-0.009635416666666674,-0.0030675013429866116,-0.010439097161968336,-0.01306306306306304,-0.007715320421980754,-0.0012725344644750614,0.0015789473684211242,0.014767932489451407,0.009638527257042506,0.007339625314618035
2014-05-08,-0.009378676777099582,-0.007099658164606892,0.003566416783216786,-0.011487459038901582,-0.01186672752167961,-0.025706125039669958,-0.001911233807602497,-0.016815554387808684,0.00015595010395008657,-0.0034605766246820213,0.0017023198378729616
2014-05-09,0.00986193055280049,-0.004237288135593209,0.002438854476017438,-0.022639892688878893,-0.002309468822170868,-0.0022964325732899304,0.002340425531914825,0.01282736504543025,-0.004417190556552986,0.016045955873930096,-0.027676001811843192
2014-05-12,0.005273420611576318,0.020744680851063846,0.0496316037753084,0.05021316911416385,0.0,0.018625850534302213,0.018679685841647142,0.0395778364116095,0.04128822111815689,0.005303517623195475,-0.0225734078430601
2014-05-13,0.0005828792173367958,0.013809275664408593,0.059470230463576135,0.03969327920613441,0.00694444444444442,0.019246810256410285,0.009522857887059866,0.05380710659898469,0.0397513294129872,0.05041027641632545,-0.005960913931377358
2014-05-14,0.02912620665472887,0.028013364173734345,-0.017377201628887562,0.04511930585683288,0.016091954022988464,0.017279587167050803,-0.009226617375856061,0.009248531310211972,0.02468419303097158,-0.01785716070392651,0.0034631404553526887
2014-05-15,-0.004905613958952171,0.022499999999999964,-0.020356234096692072,0.009547530095475265,0.0031674208144796268,0.0031684698608964723,-0.0006562295833333343,-0.007254654140644412,-0.01665564392535135,0.01136367491745749,-0.004039564479734738
2014-05-16,-0.014410341081690037,-0.022004889975550168,0.029870129870129825,0.007442474506578867,-0.010825439783491153,0.00916724443417305,-0.0014489083165007965,0.024519230769230793,0.03459332440191387,-0.011235992748488743,0.006171789461359523
2014-05-19,-0.030396314021190807,-0.008000000000000007,0.02522068095838592,-0.02042775682546827,-0.015047879616963078,-0.02259541984732827,-0.021785444191940173,0.021586109807602005,0.004485941721627418,0.03329545451648053,-0.0009338606767578723
2014-05-20,-0.03571427702192198,-0.04233870967741937,0.007380073800737907,0.01664546579628423,-0.05833333333333335,-0.04620428116213682,-0.021459553133487574,0.017914561322921463,0.035911602209944826,-0.021005138862259742,0.007266439887146916
2014-05-21,0.020576126493817126,-0.015263157894736867,-0.004884004884004867,-0.030614734016393474,0.01524090462143568,0.020929514916238068,0.0010905125408942062,-0.006701307761732833,-0.040000000000000036,-0.01033475383271698,0.004362352156409535
2014-05-22,-0.006048385600936901,0.068412613575628,-0.007300628220858862,-0.010696338086449653,0.012106537530266248,0.012351620147577735,0.02941176470588225,0.0003862063184463249,0.005462985185185287,-0.010215669200830724,0.0016800665780497294
2014-05-23,-0.01805270139053805,0.006678327163581965,-0.01056793538942613,-0.01239316239316235,0.01483253588516753,-0.010616384091269193,0.01566137566137571,0.0363306085376931,0.02127265447044513,-0.016513771786711096,-0.0064482607382651096
2014-05-26,0.020656883155502737,-0.006360686338190091,-0.009181731417863825,0.021202942449156215,0.0066006600660066805,-0.011851377322229295,-0.0039591581579495605,0.0521472392638036,0.023444544634806164,0.019123137312040628,0.007907627474382043
2014-05-27,0.030155798053827176,-0.014778349266515334,0.006114828031575481,-0.02457627118644068,0.009836065573770592,0.004862236628849326,-0.014623410460251063,-0.02290712203248646,-0.026431718061673992,0.016018332442298444,0.008024448185418712
2014-05-28,9.824752052711716e-05,0.00903555786802035,0.005012531328320913,0.0004344048653344146,-0.011131725417439675,0.00967741935483879,0.006454194468798802,-0.020034100596760474,-0.011402693212669623,-0.01689187900282163,0.0014443760251051782
2014-05-29,0.007759534399543355,-0.02296509904150834,0.02668332169576071,0.018888406426400328,0.010787992495309595,-0.028753993610223683,0.0011602151671763483,0.002218398434101765,-0.002059685051782778,-0.02634596143021617,0.011783995675819085
2014-05-30,-0.021442489999456638,0.013155485767972985,-0.013784352282214751,-0.0007244623907948222,0.002320185614849146,-0.03125,0.0011799616519174716,0.0029946190297849284,-0.006421134564869813,-0.02658820917231386,0.003442262607182385
2014-06-02,0.008266898378340937,-0.006962418733119202,-0.02099622960649561,0.002004414407106747,-0.006018518518518534,0.001697792869269854,0.043858889153512326,-0.013370792730419745,-0.009232331420785722,0.010393953554444169,-0.012962746823867086
2014-06-03,-0.0062234186232711375,0.01113101330603894,0.03270440251572326,0.02149393487976159,-0.007918025151373964,0.017711864406779743,-0.03221770262096768,0.02583215625123847,0.011974072322249674,-0.002392339060128812,-0.005231428137333294
2014-06-04,-0.006361811569816633,0.0021510818676451215,0.007064540803897623,0.02833333333333332,0.0009389671361501595,0.0025813972853692135,0.01954081104736094,0.003847798204360764,0.009208103130755152,0.018585171352930807,0.004143044587146197
2014-06-05,-0.0096038550322054,0.014217183838383773,-0.01548135968284503,0.03525121555915711,-0.018808676360225096,-0.005564784053156191,-0.021270964037596984,0.022572402044293005,-0.013823014598540184,-0.007180743205878359,-0.007698001254508565
2014-06-06,0.016161612156583738,0.0008963110218305204,-0.0014742162162162398,0.017221135029354295,0.008652468496554322,0.005261839138060553,0.017766571273121423,-0.005622657226155736,0.026969537537372412,0.03391039064467116,-0.007598179124901252
2014-06-09,0.009940355428727177,0.027886290886055987,0.01254922754747878,0.04270873412851106,-0.011848341232227444,0.00036560186108336445,0.00898457538461539,0.011518324607329822,0.017252273873873847,0.008256883575235907,-0.0014332877730787715
2014-06-10,0.009842517308368492,0.06243949661181025,-0.0021263669501823124,0.005535055350553542,0.016738562110311772,-0.003687616905082569,-0.003822030931384779,0.01863354037267073,-0.00221405477293779,0.02923111560438829,0.0047715898159673914
2014-06-11,0.028654948313826534,-0.02004555808656039,-0.007610350076103556,-0.021651376146789025,0.02033119486412427,0.0333444481493832,0.030408163265306154,0.0,-0.009807879789296536,0.0034258139738245763,0.0068898343166117195
2014-06-12,0.013265109871013925,0.008833100883310019,0.008098130061349629,0.01462865716429107,0.03934354969949139,0.05711519845111335,-0.007724301841948944,-0.012154431707317115,-0.014342058393877144,-0.017841419364371336,0.0008204018809262038
2014-06-13,-0.001309130072725706,0.00691244239631339,0.03213245468741355,-0.004066543438077663,-0.005827186259034556,-0.027472527472527486,-0.009431137724550953,0.024237644386943424,0.0017279229187614487,0.009194853987986251,0.01748179192495716
2014-06-16,-0.004681646864640454,-0.0022883295194507935,-0.010082533018868078,-0.03749072011878252,-0.008948545861297563,0.0018832391713747842,-0.003133304115661595,-0.03260341582965054,-0.01761236858828874,-0.031111089809048198,0.001942175201569038
2014-06-17,0.010348069107501079,-0.004587155963302725,-0.0018464327569750472,0.01774006941766304,0.029819434762979657,0.019736842105263053,0.009227421814491432,-0.00620893967295455,-0.020700512426589324,-0.009174286235889118,-0.013169337597834976
2014-06-18,0.0,0.004262672811059964,0.010860455590582463,-0.014816255399772604,0.0030468213558461077,0.0012288786482335112,0.0016323145778529558,0.00923569681353098,0.033311361327682754,0.027546295767723716,0.01247553645500454
2014-06-19,-0.01117318180525706,-0.018010783526442586,-0.011806375442739103,-0.019193008916079446,-0.026660839160839167,-0.003375268487265992,-0.007198560287942413,0.01449275362318847,-0.02168949771689499,-0.014755563996751042,0.004946840074074976
2014-06-20,0.016949148626938637,0.014018691588784993,-0.0069892186379928445,-0.004705882352941226,0.023798832510103285,0.022167487684729092,-0.0050352467270896595,-0.03020408163265309,-0.023570595099183245,0.010632210105608442,0.005231464790224541
2014-06-23,-0.0018518514311843814,0.004608294930875667,-0.01100887172686893,-0.005122143420015712,0.002631578947368318,-0.002409638554216831,0.0018218623481780494,-0.00042087542087543284,-0.015152940726577357,-0.011990965101378093,0.0030575615858067146
2014-06-24,-0.012801451632075245,0.013302752293578024,0.00024332360097334416,0.026534653465346558,-0.009295713035870512,-0.024154589371980673,-0.0018185492018589766,0.00252631578947371,0.015386085163067387,-0.005266806953769798,-0.010076127773362944
2014-06-25,-0.0007517833034256238,0.006790402897238534,0.015446377784776866,0.00694444444444442,0.018655480737388208,0.00312502970297035,-0.002226720647773295,0.014699706005879776,0.01204586615678771,0.016804788806539905,0.0042385398734764036
2014-06-26,-0.005078035391609226,0.03012589928057552,-0.017247602809986273,0.023007681609195307,-0.000866926744690022,-0.009592577366247967,0.005487889024142767,0.0289735099337749,-0.0307953681646409,0.008376723911126538,0.006147253549494256
2014-06-27,0.015217402898548116,-0.0015495630728938892,-0.0030469226081657474,-0.006011141628603944,0.006507592190889477,-0.007785736530675824,-0.0023606919745230437,-0.0004022526146419958,-0.014912269005848078,-0.017287801589064622,0.0012796456123084815
