Symbol,Date,Expiry,Strike Price,Call Price,Put Price
NIFTY,01-Jan-14,24-Dec-14,5000,1682.55,98.75
NIFTY,02-Jan-14,24-Dec-14,5000,1599.85,109.25
NIFTY,03-Jan-14,24-Dec-14,5000,1582.5,110.05
NIFTY,06-Jan-14,24-Dec-14,5000,1581.2,115.3
NIFTY,07-Jan-14,24-Dec-14,5000,1541.55,118.4
NIFTY,08-Jan-14,24-Dec-14,5000,1540,115.55
NIFTY,09-Jan-14,24-Dec-14,5000,1530,117.15
NIFTY,10-Jan-14,24-Dec-14,5000,1518.65,116.25
NIFTY,13-Jan-14,24-Dec-14,5000,1605.5,107.2
NIFTY,14-Jan-14,24-Dec-14,5000,1595.15,112.5
NIFTY,15-Jan-14,24-Dec-14,5000,1644.2,104.2
NIFTY,16-Jan-14,24-Dec-14,5000,1663.95,107.15
NIFTY,17-Jan-14,24-Dec-14,5000,1611,113.7
NIFTY,20-Jan-14,24-Dec-14,5000,1655,106
NIFTY,21-Jan-14,24-Dec-14,5000,1640,104.4
NIFTY,22-Jan-14,24-Dec-14,5000,1676.35,104.85
NIFTY,23-Jan-14,24-Dec-14,5000,1682.1,103.05
NIFTY,24-Jan-14,24-Dec-14,5000,1620,109.95
NIFTY,27-Jan-14,24-Dec-14,5000,1507.95,122.55
NIFTY,28-Jan-14,24-Dec-14,5000,1500,128.95
NIFTY,29-Jan-14,24-Dec-14,5000,1480.4,133.75
NIFTY,30-Jan-14,24-Dec-14,5000,1425.65,130.5
NIFTY,31-Jan-14,24-Dec-14,5000,1428.45,133.7
NIFTY,03-Feb-14,24-Dec-14,5000,1371.5,139.95
NIFTY,04-Feb-14,24-Dec-14,5000,1396.5,141.05
NIFTY,05-Feb-14,24-Dec-14,5000,1400.05,141.05
NIFTY,06-Feb-14,24-Dec-14,5000,1414.35,143.25
NIFTY,07-Feb-14,24-Dec-14,5000,1451.4,138.05
NIFTY,10-Feb-14,24-Dec-14,5000,1435,137.05
NIFTY,11-Feb-14,24-Dec-14,5000,1442.3,138.9
NIFTY,12-Feb-14,24-Dec-14,5000,1468,133.05
NIFTY,13-Feb-14,24-Dec-14,5000,1385,144.2
NIFTY,14-Feb-14,24-Dec-14,5000,1438.05,135.65
NIFTY,17-Feb-14,24-Dec-14,5000,1452,135.2
NIFTY,18-Feb-14,24-Dec-14,5000,1490,133.9
NIFTY,19-Feb-14,24-Dec-14,5000,1505.75,133
NIFTY,20-Feb-14,24-Dec-14,5000,1462.7,136.35
NIFTY,21-Feb-14,24-Dec-14,5000,1496.15,133.95
NIFTY,24-Feb-14,24-Dec-14,5000,1524,122.95
NIFTY,25-Feb-14,24-Dec-14,5000,1538.2,120
NIFTY,26-Feb-14,24-Dec-14,5000,1555.4,111.05
NIFTY,28-Feb-14,24-Dec-14,5000,1555.2,98.7
NIFTY,03-Mar-14,24-Dec-14,5000,1544.15,101.2
NIFTY,04-Mar-14,24-Dec-14,5000,1594.85,87.7
NIFTY,05-Mar-14,24-Dec-14,5000,1600.5,78.1
NIFTY,06-Mar-14,24-Dec-14,5000,1658.15,72.45
NIFTY,07-Mar-14,24-Dec-14,5000,1761.95,64.1
NIFTY,10-Mar-14,24-Dec-14,5000,1789,65
NIFTY,11-Mar-14,24-Dec-14,5000,1771.85,68.7
NIFTY,12-Mar-14,24-Dec-14,5000,1785.95,67.1
NIFTY,13-Mar-14,24-Dec-14,5000,1772.35,69.9
NIFTY,14-Mar-14,24-Dec-14,5000,1802,71
NIFTY,18-Mar-14,24-Dec-14,5000,1800.35,67
NIFTY,19-Mar-14,24-Dec-14,5000,1815,66.5
NIFTY,20-Mar-14,24-Dec-14,5000,1778.7,69.95
NIFTY,21-Mar-14,24-Dec-14,5000,1786.35,66
NIFTY,22-Mar-14,24-Dec-14,5000,1780,63.7
NIFTY,24-Mar-14,24-Dec-14,5000,1855.25,60.1
NIFTY,25-Mar-14,24-Dec-14,5000,1861,61.3
NIFTY,26-Mar-14,24-Dec-14,5000,1880,62
NIFTY,27-Mar-14,24-Dec-14,5000,1884.4,58.05
NIFTY,28-Mar-14,24-Dec-14,5000,1929,48.6
NIFTY,31-Mar-14,24-Dec-14,5000,1935,46.3
NIFTY,01-Apr-14,24-Dec-14,5000,1954.75,43.7
NIFTY,02-Apr-14,24-Dec-14,5000,1987.5,41.3
NIFTY,03-Apr-14,24-Dec-14,5000,1976,42.85
NIFTY,04-Apr-14,24-Dec-14,5000,1955,42.8
NIFTY,07-Apr-14,24-Dec-14,5000,1935,45.5
NIFTY,09-Apr-14,24-Dec-14,5000,2012,32.95
NIFTY,10-Apr-14,24-Dec-14,5000,2029.5,34.9
NIFTY,11-Apr-14,24-Dec-14,5000,1995,37.8
NIFTY,15-Apr-14,24-Dec-14,5000,1950,40.25
NIFTY,16-Apr-14,24-Dec-14,5000,1918.95,45.8
NIFTY,17-Apr-14,24-Dec-14,5000,1994.6,39
NIFTY,21-Apr-14,24-Dec-14,5000,2050,39.95
NIFTY,22-Apr-14,24-Dec-14,5000,2033.65,38.9
NIFTY,23-Apr-14,24-Dec-14,5000,2026.65,36.6
NIFTY,25-Apr-14,24-Dec-14,5000,1957.15,36.15
NIFTY,28-Apr-14,24-Dec-14,5000,1946,36.45
NIFTY,29-Apr-14,24-Dec-14,5000,1911,38.2
NIFTY,30-Apr-14,24-Dec-14,5000,1870.75,35.2
NIFTY,02-May-14,24-Dec-14,5000,1906.95,36
NIFTY,05-May-14,24-Dec-14,5000,1924.5,36.15
NIFTY,06-May-14,24-Dec-14,5000,1934,34.7
NIFTY,07-May-14,24-Dec-14,5000,1834.55,32.35
NIFTY,08-May-14,24-Dec-14,5000,1850,32.55
NIFTY,09-May-14,24-Dec-14,5000,2030.5,30.1
NIFTY,12-May-14,24-Dec-14,5000,2194,26.35
NIFTY,13-May-14,24-Dec-14,5000,2276,23.85
NIFTY,14-May-14,24-Dec-14,5000,2286.35,23.05
NIFTY,15-May-14,24-Dec-14,5000,2308.35,27.15
NIFTY,16-May-14,24-Dec-14,5000,2417.9,19.65
NIFTY,19-May-14,24-Dec-14,5000,2442.9,19
NIFTY,20-May-14,24-Dec-14,5000,2450,16.7
NIFTY,21-May-14,24-Dec-14,5000,2422.6,16.95
NIFTY,22-May-14,24-Dec-14,5000,2426.1,14.5
NIFTY,23-May-14,24-Dec-14,5000,2515.35,13.8
NIFTY,26-May-14,24-Dec-14,5000,2464.2,13.8
NIFTY,27-May-14,24-Dec-14,5000,2478.95,14
NIFTY,28-May-14,24-Dec-14,5000,2489.45,14.75
NIFTY,29-May-14,24-Dec-14,5000,2386.4,13.8
NIFTY,30-May-14,24-Dec-14,5000,2368.75,13.25
NIFTY,02-Jun-14,24-Dec-14,5000,2494.75,9.6
NIFTY,03-Jun-14,24-Dec-14,5000,2545,9.4
NIFTY,04-Jun-14,24-Dec-14,5000,2551.35,8.95
NIFTY,05-Jun-14,24-Dec-14,5000,2585,9
NIFTY,06-Jun-14,24-Dec-14,5000,2661.85,9.3
NIFTY,09-Jun-14,24-Dec-14,5000,2795.1,9.8
NIFTY,10-Jun-14,24-Dec-14,5000,2802.15,8.45
NIFTY,11-Jun-14,24-Dec-14,5000,2762.8,9
NIFTY,12-Jun-14,24-Dec-14,5000,2766.9,9.45
NIFTY,13-Jun-14,24-Dec-14,5000,2675,9.95
NIFTY,16-Jun-14,24-Dec-14,5000,2661.2,8.55
NIFTY,17-Jun-14,24-Dec-14,5000,2776,9
NIFTY,18-Jun-14,24-Dec-14,5000,2729.3,9.95
NIFTY,19-Jun-14,24-Dec-14,5000,2677,9.3
NIFTY,20-Jun-14,24-Dec-14,5000,2649.55,8.55
NIFTY,23-Jun-14,24-Dec-14,5000,2639.75,9.75
NIFTY,24-Jun-14,24-Dec-14,5000,2718.4,10.6
NIFTY,25-Jun-14,24-Dec-14,5000,2690.2,11.75
NIFTY,26-Jun-14,24-Dec-14,5000,2615.85,9.95
NIFTY,27-Jun-14,24-Dec-14,5000,2619.95,10.5
NIFTY,30-Jun-14,24-Dec-14,5000,2734.65,11.3
NIFTY,01-Jul-14,24-Dec-14,5000,2758.9,11.4
NIFTY,02-Jul-14,24-Dec-14,5000,2848.9,9.6
NIFTY,03-Jul-14,24-Dec-14,5000,2841.8,9.15
NIFTY,04-Jul-14,24-Dec-14,5000,2869.8,11.9
NIFTY,07-Jul-14,24-Dec-14,5000,2883.4,10.5
NIFTY,08-Jul-14,24-Dec-14,5000,2761.5,11
NIFTY,09-Jul-14,24-Dec-14,5000,2727.3,10.35
NIFTY,10-Jul-14,24-Dec-14,5000,2698.35,6.6
NIFTY,11-Jul-14,24-Dec-14,5000,2612.75,8.7
NIFTY,14-Jul-14,24-Dec-14,5000,2608.75,9.55
NIFTY,15-Jul-14,24-Dec-14,5000,2677,8
NIFTY,16-Jul-14,24-Dec-14,5000,2775.9,5.65
NIFTY,17-Jul-14,24-Dec-14,5000,2775,7.2
NIFTY,18-Jul-14,24-Dec-14,5000,2790,0
NIFTY,21-Jul-14,24-Dec-14,5000,2805,5.95
NIFTY,22-Jul-14,24-Dec-14,5000,2896.7,7
NIFTY,23-Jul-14,24-Dec-14,5000,2911,5.2
NIFTY,24-Jul-14,24-Dec-14,5000,2950,6.95
NIFTY,25-Jul-14,24-Dec-14,5000,2905,7
NIFTY,28-Jul-14,24-Dec-14,5000,2870,5.15
NIFTY,30-Jul-14,24-Dec-14,5000,2899,6
NIFTY,31-Jul-14,24-Dec-14,5000,2842,6.5
NIFTY,01-Aug-14,24-Dec-14,5000,2695,7.9
NIFTY,04-Aug-14,24-Dec-14,5000,2809,7
NIFTY,05-Aug-14,24-Dec-14,5000,2799,6.25
NIFTY,06-Aug-14,24-Dec-14,5000,2785,5
NIFTY,07-Aug-14,24-Dec-14,5000,2750,5.65
NIFTY,08-Aug-14,24-Dec-14,5000,2666.7,6
NIFTY,11-Aug-14,24-Dec-14,5000,2729,5.1
NIFTY,12-Aug-14,24-Dec-14,5000,2837.8,4.95
NIFTY,13-Aug-14,24-Dec-14,5000,2835,5.95
NIFTY,14-Aug-14,24-Dec-14,5000,2888,5
NIFTY,18-Aug-14,24-Dec-14,5000,2970,4.25
NIFTY,19-Aug-14,24-Dec-14,5000,3003.95,5
NIFTY,20-Aug-14,24-Dec-14,5000,2975,5.85
NIFTY,21-Aug-14,24-Dec-14,5000,2990,5.5
NIFTY,22-Aug-14,24-Dec-14,5000,3015,5.4
NIFTY,25-Aug-14,24-Dec-14,5000,3021.9,4.55
NIFTY,26-Aug-14,24-Dec-14,5000,2990,4.5
NIFTY,27-Aug-14,24-Dec-14,5000,3041.2,4.7
NIFTY,28-Aug-14,24-Dec-14,5000,3052.4,4.35
NIFTY,01-Sep-14,24-Dec-14,5000,3123.55,4.7
NIFTY,02-Sep-14,24-Dec-14,5000,3189.95,3.7
NIFTY,03-Sep-14,24-Dec-14,5000,3200.1,3.75
NIFTY,04-Sep-14,24-Dec-14,5000,3192.4,3.65
NIFTY,05-Sep-14,24-Dec-14,5000,3185,3.5
NIFTY,08-Sep-14,24-Dec-14,5000,3254,3.95
NIFTY,09-Sep-14,24-Dec-14,5000,3220,3.9
NIFTY,10-Sep-14,24-Dec-14,5000,3196.4,4.8
NIFTY,11-Sep-14,24-Dec-14,5000,3177,3.05
NIFTY,12-Sep-14,24-Dec-14,5000,3207.7,3.95
NIFTY,15-Sep-14,24-Dec-14,5000,3142.5,3.9
NIFTY,16-Sep-14,24-Dec-14,5000,3052.85,4.9
NIFTY,17-Sep-14,24-Dec-14,5000,3061.15,3.05
NIFTY,18-Sep-14,24-Dec-14,5000,3205.75,3.15
NIFTY,19-Sep-14,24-Dec-14,5000,3210,3.1
NIFTY,22-Sep-14,24-Dec-14,5000,3225.7,3
NIFTY,23-Sep-14,24-Dec-14,5000,3098.85,3.35
NIFTY,24-Sep-14,24-Dec-14,5000,3066.3,3.7
NIFTY,25-Sep-14,24-Dec-14,5000,2972.65,3.9
NIFTY,26-Sep-14,24-Dec-14,5000,3056.75,4
NIFTY,29-Sep-14,24-Dec-14,5000,3015.75,3.45
NIFTY,30-Sep-14,24-Dec-14,5000,3011.55,3.95
NIFTY,01-Oct-14,24-Dec-14,5000,3000,3.5
NIFTY,07-Oct-14,24-Dec-14,5000,2930.3,3.95
NIFTY,08-Oct-14,24-Dec-14,5000,2936.65,2.15
NIFTY,09-Oct-14,24-Dec-14,5000,3027.5,2.15
NIFTY,10-Oct-14,24-Dec-14,5000,2923.7,2.5
NIFTY,13-Oct-14,24-Dec-14,5000,2945.5,2.7
NIFTY,14-Oct-14,24-Dec-14,5000,2936.7,2.3
NIFTY,16-Oct-14,24-Dec-14,5000,2818.5,4.45
NIFTY,17-Oct-14,24-Dec-14,5000,2841.3,2.7
NIFTY,20-Oct-14,24-Dec-14,5000,2932.7,2.45
NIFTY,21-Oct-14,24-Dec-14,5000,2976,3.15
NIFTY,22-Oct-14,24-Dec-14,5000,3053.95,4.1
NIFTY,23-Oct-14,24-Dec-14,5000,3055,0
NIFTY,27-Oct-14,24-Dec-14,5000,3051.25,2
NIFTY,28-Oct-14,24-Dec-14,5000,3090.05,0
NIFTY,29-Oct-14,24-Dec-14,5000,3137.65,3
NIFTY,30-Oct-14,24-Dec-14,5000,3181.85,2.15
NIFTY,31-Oct-14,24-Dec-14,5000,3348.15,1.55
NIFTY,03-Nov-14,24-Dec-14,5000,3375.4,2.05
NIFTY,05-Nov-14,24-Dec-14,5000,3387.6,2.25
NIFTY,07-Nov-14,24-Dec-14,5000,3393,2.45
NIFTY,10-Nov-14,24-Dec-14,5000,3395,1.35
NIFTY,11-Nov-14,24-Dec-14,5000,3419.8,2
NIFTY,12-Nov-14,24-Dec-14,5000,3433.35,2.2
NIFTY,13-Nov-14,24-Dec-14,5000,3392.5,2.5
NIFTY,14-Nov-14,24-Dec-14,5000,3422.5,2.4
NIFTY,17-Nov-14,24-Dec-14,5000,3473.85,2
NIFTY,18-Nov-14,24-Dec-14,5000,3466.2,0
NIFTY,19-Nov-14,24-Dec-14,5000,3423.9,2
NIFTY,20-Nov-14,24-Dec-14,5000,3438.7,1.95
NIFTY,21-Nov-14,24-Dec-14,5000,3514.95,1.8
NIFTY,24-Nov-14,24-Dec-14,5000,3560.65,0
NIFTY,25-Nov-14,24-Dec-14,5000,3494,1.3
NIFTY,26-Nov-14,24-Dec-14,5000,3501,1.2
NIFTY,27-Nov-14,24-Dec-14,5000,3523.1,0.9
NIFTY,28-Nov-14,24-Dec-14,5000,3621.2,0.9
NIFTY,01-Dec-14,24-Dec-14,5000,3573.35,0
NIFTY,02-Dec-14,24-Dec-14,5000,3554.95,0.75
NIFTY,03-Dec-14,24-Dec-14,5000,3562.05,0.8
NIFTY,04-Dec-14,24-Dec-14,5000,3587,0.8
NIFTY,05-Dec-14,24-Dec-14,5000,3588.55,0.75
NIFTY,08-Dec-14,24-Dec-14,5000,3487.6,0.85
NIFTY,09-Dec-14,24-Dec-14,5000,3390,0.95
NIFTY,10-Dec-14,24-Dec-14,5000,3393.15,0.95
NIFTY,11-Dec-14,24-Dec-14,5000,3335.15,0.55
NIFTY,12-Dec-14,24-Dec-14,5000,3267.2,0.5
NIFTY,15-Dec-14,24-Dec-14,5000,3262.15,0
NIFTY,16-Dec-14,24-Dec-14,5000,3124.1,0.35
NIFTY,17-Dec-14,24-Dec-14,5000,3058.65,0
NIFTY,18-Dec-14,24-Dec-14,5000,3177.35,0.3
NIFTY,19-Dec-14,24-Dec-14,5000,3241.25,0.5
NIFTY,22-Dec-14,24-Dec-14,5000,3335.85,0.05
NIFTY,23-Dec-14,24-Dec-14,5000,3272.75,0.1
NIFTY,24-Dec-14,24-Dec-14,5000,0,0
NIFTY,01-Jan-14,24-Dec-14,6000,962.25,277.4
NIFTY,02-Jan-14,24-Dec-14,6000,909.85,303.6
NIFTY,03-Jan-14,24-Dec-14,6000,901.25,306.65
NIFTY,06-Jan-14,24-Dec-14,6000,883.15,315.05
NIFTY,07-Jan-14,24-Dec-14,6000,860.3,323.4
NIFTY,08-Jan-14,24-Dec-14,6000,855.05,325.75
NIFTY,09-Jan-14,24-Dec-14,6000,841.3,333.05
NIFTY,10-Jan-14,24-Dec-14,6000,827.05,332.45
NIFTY,13-Jan-14,24-Dec-14,6000,905.9,309.55
NIFTY,14-Jan-14,24-Dec-14,6000,891.1,322.1
NIFTY,15-Jan-14,24-Dec-14,6000,935.8,304.15
NIFTY,16-Jan-14,24-Dec-14,6000,935.45,304.7
NIFTY,17-Jan-14,24-Dec-14,6000,897,314.9
NIFTY,20-Jan-14,24-Dec-14,6000,935,306.3
NIFTY,21-Jan-14,24-Dec-14,6000,941.95,304.1
NIFTY,22-Jan-14,24-Dec-14,6000,952.05,294.95
NIFTY,23-Jan-14,24-Dec-14,6000,957.05,297.8
NIFTY,24-Jan-14,24-Dec-14,6000,902.35,314.6
NIFTY,27-Jan-14,24-Dec-14,6000,827.8,353.1
NIFTY,28-Jan-14,24-Dec-14,6000,814.95,357.45
NIFTY,29-Jan-14,24-Dec-14,6000,805.9,367.45
NIFTY,30-Jan-14,24-Dec-14,6000,766.75,373.7
NIFTY,31-Jan-14,24-Dec-14,6000,783.2,374.85
NIFTY,03-Feb-14,24-Dec-14,6000,744,394.2
NIFTY,04-Feb-14,24-Dec-14,6000,738.2,399.85
NIFTY,05-Feb-14,24-Dec-14,6000,743.6,393.55
NIFTY,06-Feb-14,24-Dec-14,6000,748.85,395.7
NIFTY,07-Feb-14,24-Dec-14,6000,762.8,390.95
NIFTY,10-Feb-14,24-Dec-14,6000,756.9,395.7
NIFTY,11-Feb-14,24-Dec-14,6000,750,389.15
NIFTY,12-Feb-14,24-Dec-14,6000,760,375.65
NIFTY,13-Feb-14,24-Dec-14,6000,701.4,407.45
NIFTY,14-Feb-14,24-Dec-14,6000,728.55,384.45
NIFTY,17-Feb-14,24-Dec-14,6000,743.85,375.75
NIFTY,18-Feb-14,24-Dec-14,6000,782.1,362.85
NIFTY,19-Feb-14,24-Dec-14,6000,791.05,357.25
NIFTY,20-Feb-14,24-Dec-14,6000,761.85,378.9
NIFTY,21-Feb-14,24-Dec-14,6000,790.55,358.45
NIFTY,24-Feb-14,24-Dec-14,6000,807.75,344
NIFTY,25-Feb-14,24-Dec-14,6000,817,334.65
NIFTY,26-Feb-14,24-Dec-14,6000,825.05,322.05
NIFTY,28-Feb-14,24-Dec-14,6000,828.85,312.5
NIFTY,03-Mar-14,24-Dec-14,6000,800.65,326.9
NIFTY,04-Mar-14,24-Dec-14,6000,845.2,282.05
NIFTY,05-Mar-14,24-Dec-14,6000,841.85,268.45
NIFTY,06-Mar-14,24-Dec-14,6000,876.35,251.4
NIFTY,07-Mar-14,24-Dec-14,6000,972.6,215.65
NIFTY,10-Mar-14,24-Dec-14,6000,1008.2,212.9
NIFTY,11-Mar-14,24-Dec-14,6000,995.55,214.3
NIFTY,12-Mar-14,24-Dec-14,6000,993.35,214.75
NIFTY,13-Mar-14,24-Dec-14,6000,997.8,223.15
NIFTY,14-Mar-14,24-Dec-14,6000,994.15,218.5
NIFTY,18-Mar-14,24-Dec-14,6000,985,211.05
NIFTY,19-Mar-14,24-Dec-14,6000,1001,210.65
NIFTY,20-Mar-14,24-Dec-14,6000,959.2,222.25
NIFTY,21-Mar-14,24-Dec-14,6000,973.8,217.35
NIFTY,22-Mar-14,24-Dec-14,6000,972.95,216.4
NIFTY,24-Mar-14,24-Dec-14,6000,1041.05,199.7
NIFTY,25-Mar-14,24-Dec-14,6000,1047.65,199.15
NIFTY,26-Mar-14,24-Dec-14,6000,1059.95,192.65
NIFTY,27-Mar-14,24-Dec-14,6000,1063.45,180.6
NIFTY,28-Mar-14,24-Dec-14,6000,1074.9,167.15
NIFTY,31-Mar-14,24-Dec-14,6000,1098.8,161.15
NIFTY,01-Apr-14,24-Dec-14,6000,1082,145.95
NIFTY,02-Apr-14,24-Dec-14,6000,1131.2,138.6
NIFTY,03-Apr-14,24-Dec-14,6000,1111.15,144.4
NIFTY,04-Apr-14,24-Dec-14,6000,1090,150
NIFTY,07-Apr-14,24-Dec-14,6000,1084.35,149.5
NIFTY,09-Apr-14,24-Dec-14,6000,1180.3,124.05
NIFTY,10-Apr-14,24-Dec-14,6000,1196,131.3
NIFTY,11-Apr-14,24-Dec-14,6000,1167,132.6
NIFTY,15-Apr-14,24-Dec-14,6000,1133.7,147.65
NIFTY,16-Apr-14,24-Dec-14,6000,1090.45,163.15
NIFTY,17-Apr-14,24-Dec-14,6000,1170,142.45
NIFTY,21-Apr-14,24-Dec-14,6000,1204.35,134.9
NIFTY,22-Apr-14,24-Dec-14,6000,1188.1,128.9
NIFTY,23-Apr-14,24-Dec-14,6000,1196.95,128.95
NIFTY,25-Apr-14,24-Dec-14,6000,1147.4,129.35
NIFTY,28-Apr-14,24-Dec-14,6000,1146.75,132
NIFTY,29-Apr-14,24-Dec-14,6000,1093.8,138.55
NIFTY,30-Apr-14,24-Dec-14,6000,1057.35,135.7
NIFTY,02-May-14,24-Dec-14,6000,1059.45,134.95
NIFTY,05-May-14,24-Dec-14,6000,1079.7,137.05
NIFTY,06-May-14,24-Dec-14,6000,1075.2,132.2
NIFTY,07-May-14,24-Dec-14,6000,1016.4,130.75
NIFTY,08-May-14,24-Dec-14,6000,1010.25,131.4
NIFTY,09-May-14,24-Dec-14,6000,1171.5,111.2
NIFTY,12-May-14,24-Dec-14,6000,1307.05,93.7
NIFTY,13-May-14,24-Dec-14,6000,1367.1,76.15
NIFTY,14-May-14,24-Dec-14,6000,1388,70.65
NIFTY,15-May-14,24-Dec-14,6000,1380,78.9
NIFTY,16-May-14,24-Dec-14,6000,1462.6,44.7
NIFTY,19-May-14,24-Dec-14,6000,1510,43.4
NIFTY,20-May-14,24-Dec-14,6000,1530,38.95
NIFTY,21-May-14,24-Dec-14,6000,1502.5,39.55
NIFTY,22-May-14,24-Dec-14,6000,1510,38.05
NIFTY,23-May-14,24-Dec-14,6000,1605,33
NIFTY,26-May-14,24-Dec-14,6000,1583.7,36
NIFTY,27-May-14,24-Dec-14,6000,1535.35,36.5
NIFTY,28-May-14,24-Dec-14,6000,1544,34.9
NIFTY,29-May-14,24-Dec-14,6000,1450.35,34.3
NIFTY,30-May-14,24-Dec-14,6000,1415.3,31.2
NIFTY,02-Jun-14,24-Dec-14,6000,1555.1,26.15
NIFTY,03-Jun-14,24-Dec-14,6000,1620,23.35
NIFTY,04-Jun-14,24-Dec-14,6000,1620,24.2
NIFTY,05-Jun-14,24-Dec-14,6000,1675,23.95
NIFTY,06-Jun-14,24-Dec-14,6000,1808.9,23.45
NIFTY,09-Jun-14,24-Dec-14,6000,1880.9,22.55
NIFTY,10-Jun-14,24-Dec-14,6000,1886.2,22.15
NIFTY,11-Jun-14,24-Dec-14,6000,1857.2,23.85
NIFTY,12-Jun-14,24-Dec-14,6000,1846,21.65
NIFTY,13-Jun-14,24-Dec-14,6000,1779,24.1
NIFTY,16-Jun-14,24-Dec-14,6000,1755,25.3
NIFTY,17-Jun-14,24-Dec-14,6000,1835,22
NIFTY,18-Jun-14,24-Dec-14,6000,1792,25
NIFTY,19-Jun-14,24-Dec-14,6000,1765,24.55
NIFTY,20-Jun-14,24-Dec-14,6000,1728.6,26.4
NIFTY,23-Jun-14,24-Dec-14,6000,1718.8,25.65
NIFTY,24-Jun-14,24-Dec-14,6000,1787.1,24.9
NIFTY,25-Jun-14,24-Dec-14,6000,1775,25.35
NIFTY,26-Jun-14,24-Dec-14,6000,1705,26.6
NIFTY,27-Jun-14,24-Dec-14,6000,1724,25.6
NIFTY,30-Jun-14,24-Dec-14,6000,1788,25.8
NIFTY,01-Jul-14,24-Dec-14,6000,1835,24.5
NIFTY,02-Jul-14,24-Dec-14,6000,1918.65,22.05
NIFTY,03-Jul-14,24-Dec-14,6000,1910,1.1
NIFTY,04-Jul-14,24-Dec-14,6000,1872.5,22.25
NIFTY,07-Jul-14,24-Dec-14,6000,1969.25,21.5
NIFTY,08-Jul-14,24-Dec-14,6000,1837.45,22.1
NIFTY,09-Jul-14,24-Dec-14,6000,1768,22.15
NIFTY,10-Jul-14,24-Dec-14,6000,1743.7,18.2
NIFTY,11-Jul-14,24-Dec-14,6000,1661.55,20.5
NIFTY,14-Jul-14,24-Dec-14,6000,1651.15,17.6
NIFTY,15-Jul-14,24-Dec-14,6000,1700.7,17
NIFTY,16-Jul-14,24-Dec-14,6000,1810.95,15.1
NIFTY,17-Jul-14,24-Dec-14,6000,1817.1,14.75
NIFTY,18-Jul-14,24-Dec-14,6000,1828.85,14.05
NIFTY,21-Jul-14,24-Dec-14,6000,1850.5,13
NIFTY,22-Jul-14,24-Dec-14,6000,1921.4,13.7
NIFTY,23-Jul-14,24-Dec-14,6000,1944.5,12.7
NIFTY,24-Jul-14,24-Dec-14,6000,1982,12.65
NIFTY,25-Jul-14,24-Dec-14,6000,1935,13.5
NIFTY,28-Jul-14,24-Dec-14,6000,1898.55,11.45
NIFTY,30-Jul-14,24-Dec-14,6000,1936.1,10
NIFTY,31-Jul-14,24-Dec-14,6000,1867,12.65
NIFTY,01-Aug-14,24-Dec-14,6000,1748.15,14.95
NIFTY,04-Aug-14,24-Dec-14,6000,1830.6,11.75
NIFTY,05-Aug-14,24-Dec-14,6000,1886.2,11
NIFTY,06-Aug-14,24-Dec-14,6000,1800.3,12.05
NIFTY,07-Aug-14,24-Dec-14,6000,1778.55,9.95
NIFTY,08-Aug-14,24-Dec-14,6000,1710,13.35
NIFTY,11-Aug-14,24-Dec-14,6000,1760,10.35
NIFTY,12-Aug-14,24-Dec-14,6000,1848.25,9.7
NIFTY,13-Aug-14,24-Dec-14,6000,1830,9.1
NIFTY,14-Aug-14,24-Dec-14,6000,1905.75,7.95
NIFTY,18-Aug-14,24-Dec-14,6000,1965,7.95
NIFTY,19-Aug-14,24-Dec-14,6000,2010.3,7.85
NIFTY,20-Aug-14,24-Dec-14,6000,2010,8.25
NIFTY,21-Aug-14,24-Dec-14,6000,2012,7.5
NIFTY,22-Aug-14,24-Dec-14,6000,2030,7.6
NIFTY,25-Aug-14,24-Dec-14,6000,2035.6,6.25
NIFTY,26-Aug-14,24-Dec-14,6000,1995,7
NIFTY,27-Aug-14,24-Dec-14,6000,2050.5,7.1
NIFTY,28-Aug-14,24-Dec-14,6000,2062.7,7
NIFTY,01-Sep-14,24-Dec-14,6000,2146.5,6.45
NIFTY,02-Sep-14,24-Dec-14,6000,2205,5.95
NIFTY,03-Sep-14,24-Dec-14,6000,2211,5.9
NIFTY,04-Sep-14,24-Dec-14,6000,2199,4.65
NIFTY,05-Sep-14,24-Dec-14,6000,2205.5,4.5
NIFTY,08-Sep-14,24-Dec-14,6000,2230,4.5
NIFTY,09-Sep-14,24-Dec-14,6000,2260,6
NIFTY,10-Sep-14,24-Dec-14,6000,2215,3.55
NIFTY,11-Sep-14,24-Dec-14,6000,2185,5.45
NIFTY,12-Sep-14,24-Dec-14,6000,2212,4.5
NIFTY,15-Sep-14,24-Dec-14,6000,2178.65,6.2
NIFTY,16-Sep-14,24-Dec-14,6000,2081.85,8
NIFTY,17-Sep-14,24-Dec-14,6000,2090,0
NIFTY,18-Sep-14,24-Dec-14,6000,2215,3.6
NIFTY,19-Sep-14,24-Dec-14,6000,2244.7,0
NIFTY,22-Sep-14,24-Dec-14,6000,2251.6,4.1
NIFTY,23-Sep-14,24-Dec-14,6000,2126.45,5
NIFTY,24-Sep-14,24-Dec-14,6000,2099.25,5.5
NIFTY,25-Sep-14,24-Dec-14,6000,1996.7,5.7
NIFTY,26-Sep-14,24-Dec-14,6000,2095.4,5.4
NIFTY,29-Sep-14,24-Dec-14,6000,2040,5.3
NIFTY,30-Sep-14,24-Dec-14,6000,2030,4
