,Symbol_x,Date,Expiry,Strike Price,Call Price,Symbol_y,Put Price
116,HDFCBANK,23-May-2014,31-Jul-2014,900,2.75,HDFCBANK,147.6
117,HDFCBANK,26-May-2014,29-May-2014,900,0.25,HDFCBANK,201.35
118,HDFCBANK,26-May-2014,26-Jun-2014,900,10.0,HDFCBANK,138.05
119,HDFCBANK,26-May-2014,31-Jul-2014,900,2.75,HDFCBANK,147.6
120,HDFCBANK,27-May-2014,29-May-2014,900,0.15,HDFCBANK,201.35
121,HDFCBANK,27-May-2014,26-Jun-2014,900,4.15,HDFCBANK,138.05
122,HDFCBANK,27-May-2014,31-Jul-2014,900,2.75,HDFCBANK,147.6
123,HDFCBANK,28-May-2014,29-May-2014,900,0.2,HDFCBANK,201.35
124,HDFCBANK,28-May-2014,26-Jun-2014,900,7.45,HDFCBANK,138.05
125,HDFCBANK,28-May-2014,31-Jul-2014,900,2.75,HDFCBANK,147.6
126,HDFCBANK,29-May-2014,29-May-2014,900,0.05,HDFCBANK,201.35
127,HDFCBANK,29-May-2014,26-Jun-2014,900,4.6,HDFCBANK,138.05
128,HDFCBANK,29-May-2014,31-Jul-2014,900,2.75,HDFCBANK,147.6
129,HDFCBANK,30-May-2014,26-Jun-2014,900,3.15,HDFCBANK,138.05
130,HDFCBANK,30-May-2014,31-Jul-2014,900,2.75,HDFCBANK,147.6
131,HDFCBANK,30-May-2014,28-Aug-2014,900,25.4,HDFCBANK,95.2
132,HDFCBANK,02-Jun-2014,26-Jun-2014,900,4.5,HDFCBANK,138.05
133,HDFCBANK,02-Jun-2014,31-Jul-2014,900,2.75,HDFCBANK,147.6
134,HDFCBANK,02-Jun-2014,28-Aug-2014,900,25.4,HDFCBANK,95.2
135,HDFCBANK,03-Jun-2014,26-Jun-2014,900,3.55,HDFCBANK,138.05
136,HDFCBANK,03-Jun-2014,31-Jul-2014,900,2.75,HDFCBANK,147.6
137,HDFCBANK,03-Jun-2014,28-Aug-2014,900,25.4,HDFCBANK,95.2
138,HDFCBANK,04-Jun-2014,26-Jun-2014,900,2.35,HDFCBANK,138.05
139,HDFCBANK,04-Jun-2014,31-Jul-2014,900,2.75,HDFCBANK,147.6
140,HDFCBANK,04-Jun-2014,28-Aug-2014,900,25.4,HDFCBANK,95.2
141,HDFCBANK,05-Jun-2014,26-Jun-2014,900,1.6,HDFCBANK,138.05
142,HDFCBANK,05-Jun-2014,31-Jul-2014,900,2.75,HDFCBANK,147.6
143,HDFCBANK,05-Jun-2014,28-Aug-2014,900,25.4,HDFCBANK,95.2
144,HDFCBANK,06-Jun-2014,26-Jun-2014,900,3.65,HDFCBANK,138.05
145,HDFCBANK,06-Jun-2014,31-Jul-2014,900,2.75,HDFCBANK,147.6
146,HDFCBANK,06-Jun-2014,28-Aug-2014,900,25.4,HDFCBANK,95.2
147,HDFCBANK,09-Jun-2014,26-Jun-2014,900,3.25,HDFCBANK,138.05
148,HDFCBANK,09-Jun-2014,31-Jul-2014,900,2.75,HDFCBANK,147.6
149,HDFCBANK,09-Jun-2014,28-Aug-2014,900,25.4,HDFCBANK,95.2
150,HDFCBANK,10-Jun-2014,26-Jun-2014,900,2.6,HDFCBANK,138.05
151,HDFCBANK,10-Jun-2014,31-Jul-2014,900,2.75,HDFCBANK,147.6
152,HDFCBANK,10-Jun-2014,28-Aug-2014,900,25.4,HDFCBANK,95.2
153,HDFCBANK,11-Jun-2014,26-Jun-2014,900,2.4,HDFCBANK,138.05
154,HDFCBANK,11-Jun-2014,31-Jul-2014,900,2.75,HDFCBANK,147.6
