"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BAJAJ-AUTO","23-Oct-2014","30-Oct-2014","CE","3000","0","0","0","0.15","0","0","0","0","-","0","0","2529.7"
"BAJAJ-AUTO","23-Oct-2014","27-Nov-2014","CE","3000","0","0","0","1.8","0","3.55","0","0","-","0","0","2529.7"
"BAJAJ-AUTO","23-Oct-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","15","0","0","-","0","0","2529.7"
"BAJAJ-AUTO","27-Oct-2014","30-Oct-2014","CE","3000","0","0","0","0.15","0","0","0","0","-","0","0","2517.45"
"BAJAJ-AUTO","27-Oct-2014","27-Nov-2014","CE","3000","0","0","0","1.8","0","1.75","0","0","-","0","0","2517.45"
"BAJAJ-AUTO","27-Oct-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","10.55","0","0","-","0","0","2517.45"
"BAJAJ-AUTO","28-Oct-2014","30-Oct-2014","CE","3000","0","0","0","0.15","0","0","0","0","-","0","0","2499.25"
"BAJAJ-AUTO","28-Oct-2014","27-Nov-2014","CE","3000","0","0","0","1.8","0","1.05","0","0","-","0","0","2499.25"
"BAJAJ-AUTO","28-Oct-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","7.85","0","0","-","0","0","2499.25"
"BAJAJ-AUTO","29-Oct-2014","30-Oct-2014","CE","3000","0","0","0","0.15","0","0","0","0","-","0","0","2551.25"
"BAJAJ-AUTO","29-Oct-2014","27-Nov-2014","CE","3000","0","0","0","1.8","0","2.25","0","0","-","0","0","2551.25"
"BAJAJ-AUTO","29-Oct-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","13.05","0","0","-","0","0","2551.25"
"BAJAJ-AUTO","30-Oct-2014","30-Oct-2014","CE","3000","0","0","0","0.15","0","0","0","0","-","0","0","2577.5"
"BAJAJ-AUTO","30-Oct-2014","27-Nov-2014","CE","3000","0","0","0","1.8","0","2.6","0","0","-","0","0","2577.5"
"BAJAJ-AUTO","30-Oct-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","14.45","0","0","-","0","0","2577.5"
"BAJAJ-AUTO","31-Oct-2014","27-Nov-2014","CE","3000","0","0","0","1.8","0","3.45","0","0","-","0","0","2611.05"
"BAJAJ-AUTO","31-Oct-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","17.55","0","0","-","0","0","2611.05"
"BAJAJ-AUTO","31-Oct-2014","29-Jan-2015","CE","3000","0","0","0","36.6","0","42.15","0","0","-","0","0","2611.05"
"BAJAJ-AUTO","03-Nov-2014","27-Nov-2014","CE","3000","0","0","0","1.8","0","1.4","0","0","-","0","0","2574.25"
"BAJAJ-AUTO","03-Nov-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","11.6","0","0","-","0","0","2574.25"
"BAJAJ-AUTO","03-Nov-2014","29-Jan-2015","CE","3000","0","0","0","36.6","0","32.65","0","0","-","0","0","2574.25"
"BAJAJ-AUTO","05-Nov-2014","27-Nov-2014","CE","3000","0","0","0","1.8","0","0.8","0","0","-","0","0","2570.7"
"BAJAJ-AUTO","05-Nov-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","9.1","0","0","-","0","0","2570.7"
"BAJAJ-AUTO","05-Nov-2014","29-Jan-2015","CE","3000","0","0","0","36.6","0","28.1","0","0","-","0","0","2570.7"
"BAJAJ-AUTO","07-Nov-2014","27-Nov-2014","CE","3000","0","0","0","1.8","0","0.3","0","0","-","0","0","2539.7"
"BAJAJ-AUTO","07-Nov-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","5.9","0","0","-","0","0","2539.7"
"BAJAJ-AUTO","07-Nov-2014","29-Jan-2015","CE","3000","0","0","0","36.6","0","21.65","0","0","-","0","0","2539.7"
"BAJAJ-AUTO","10-Nov-2014","27-Nov-2014","CE","3000","0","0","0","1.8","0","0.1","0","0","-","0","0","2543.4"
"BAJAJ-AUTO","10-Nov-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","4.35","0","0","-","0","0","2543.4"
"BAJAJ-AUTO","10-Nov-2014","29-Jan-2015","CE","3000","0","0","0","36.6","0","18.55","0","0","-","0","0","2543.4"
"BAJAJ-AUTO","11-Nov-2014","27-Nov-2014","CE","3000","0","0","0","1.8","0","0.05","0","0","-","0","0","2549.55"
"BAJAJ-AUTO","11-Nov-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","3.75","0","0","-","0","0","2549.55"
"BAJAJ-AUTO","11-Nov-2014","29-Jan-2015","CE","3000","0","0","0","36.6","0","17","0","0","-","0","0","2549.55"
"BAJAJ-AUTO","12-Nov-2014","27-Nov-2014","CE","3000","0","0","0","1.8","0","0.2","0","0","-","0","0","2599.55"
"BAJAJ-AUTO","12-Nov-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","7.1","0","0","-","0","0","2599.55"
"BAJAJ-AUTO","12-Nov-2014","29-Jan-2015","CE","3000","0","0","0","36.6","0","25.95","0","0","-","0","0","2599.55"
"BAJAJ-AUTO","13-Nov-2014","27-Nov-2014","CE","3000","0","0","0","1.8","0","0.15","0","0","-","0","0","2609.8"
"BAJAJ-AUTO","13-Nov-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","6.55","0","0","-","0","0","2609.8"
"BAJAJ-AUTO","13-Nov-2014","29-Jan-2015","CE","3000","0","0","0","36.6","0","24.85","0","0","-","0","0","2609.8"
"BAJAJ-AUTO","14-Nov-2014","27-Nov-2014","CE","3000","0","0","0","1.8","0","0.3","0","0","-","0","0","2652.85"
"BAJAJ-AUTO","14-Nov-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","10.15","0","0","-","0","0","2652.85"
"BAJAJ-AUTO","14-Nov-2014","29-Jan-2015","CE","3000","0","0","0","36.6","0","33.3","0","0","-","0","0","2652.85"
"BAJAJ-AUTO","17-Nov-2014","27-Nov-2014","CE","3000","0","0","0","1.8","0","0.1","0","0","-","0","0","2657.65"
"BAJAJ-AUTO","17-Nov-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","7.95","0","0","-","0","0","2657.65"
"BAJAJ-AUTO","17-Nov-2014","29-Jan-2015","CE","3000","0","0","0","36.6","0","29.6","0","0","-","0","0","2657.65"
"BAJAJ-AUTO","18-Nov-2014","27-Nov-2014","CE","3000","0","0","0","1.8","0","0.05","0","0","-","0","0","2643.95"
"BAJAJ-AUTO","18-Nov-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","5.7","0","0","-","0","0","2643.95"
"BAJAJ-AUTO","18-Nov-2014","29-Jan-2015","CE","3000","0","0","0","36.6","0","24.55","0","0","-","0","0","2643.95"
"BAJAJ-AUTO","19-Nov-2014","27-Nov-2014","CE","3000","0","0","0","1.8","0","0.05","0","0","-","0","0","2674.95"
"BAJAJ-AUTO","19-Nov-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","7.4","0","0","-","0","0","2674.95"
"BAJAJ-AUTO","19-Nov-2014","29-Jan-2015","CE","3000","0","0","0","36.6","0","29.1","0","0","-","0","0","2674.95"
"BAJAJ-AUTO","20-Nov-2014","27-Nov-2014","CE","3000","0","0","0","1.8","0","0","0","0","-","0","0","2655.3"
"BAJAJ-AUTO","20-Nov-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","5","0","0","-","0","0","2655.3"
"BAJAJ-AUTO","20-Nov-2014","29-Jan-2015","CE","3000","0","0","0","36.6","0","23.45","0","0","-","0","0","2655.3"
"BAJAJ-AUTO","21-Nov-2014","27-Nov-2014","CE","3000","0","0","0","1.8","0","0","0","0","-","0","0","2673.45"
"BAJAJ-AUTO","21-Nov-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","5.3","0","0","-","0","0","2673.45"
"BAJAJ-AUTO","21-Nov-2014","29-Jan-2015","CE","3000","0","0","0","36.6","0","24.5","0","0","-","0","0","2673.45"
"BAJAJ-AUTO","24-Nov-2014","27-Nov-2014","CE","3000","0","0","0","1.8","0","0","0","0","-","0","0","2675.1"
"BAJAJ-AUTO","24-Nov-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","3.6","0","0","-","0","0","2675.1"
"BAJAJ-AUTO","24-Nov-2014","29-Jan-2015","CE","3000","0","0","0","36.6","0","21","0","0","-","0","0","2675.1"
"BAJAJ-AUTO","25-Nov-2014","27-Nov-2014","CE","3000","0","0","0","1.8","0","0","0","0","-","0","0","2644"
"BAJAJ-AUTO","25-Nov-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","2.05","0","0","-","0","0","2644"
"BAJAJ-AUTO","25-Nov-2014","29-Jan-2015","CE","3000","0","0","0","36.6","0","15.85","0","0","-","0","0","2644"
"BAJAJ-AUTO","26-Nov-2014","27-Nov-2014","CE","3000","0","0","0","1.8","0","0","0","0","-","0","0","2614.45"
"BAJAJ-AUTO","26-Nov-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","1.1","0","0","-","0","0","2614.45"
"BAJAJ-AUTO","26-Nov-2014","29-Jan-2015","CE","3000","0","0","0","36.6","0","11.85","0","0","-","0","0","2614.45"
"BAJAJ-AUTO","27-Nov-2014","27-Nov-2014","CE","3000","0","0","0","1.8","0","0","0","0","-","0","0","2649.6"
"BAJAJ-AUTO","27-Nov-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","1.85","0","0","-","0","0","2649.6"
"BAJAJ-AUTO","27-Nov-2014","29-Jan-2015","CE","3000","0","0","0","36.6","0","15.95","0","0","-","0","0","2649.6"
"BAJAJ-AUTO","28-Nov-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","1.2","0","0","-","0","0","2640.8"
"BAJAJ-AUTO","28-Nov-2014","29-Jan-2015","CE","3000","0","0","0","36.6","0","13","0","0","-","0","0","2640.8"
"BAJAJ-AUTO","28-Nov-2014","26-Feb-2015","CE","3000","0","0","0","31.15","0","26.7","0","0","-","0","0","2640.8"
"BAJAJ-AUTO","01-Dec-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","0.55","0","0","-","0","0","2636.3"
"BAJAJ-AUTO","01-Dec-2014","29-Jan-2015","CE","3000","0","0","0","36.6","0","10","0","0","-","0","0","2636.3"
"BAJAJ-AUTO","01-Dec-2014","26-Feb-2015","CE","3000","0","0","0","31.15","0","22.3","0","0","-","0","0","2636.3"
"BAJAJ-AUTO","02-Dec-2014","24-Dec-2014","CE","3000","0","0","0","5.45","0","0.25","0","0","-","0","0","2602.35"
"BAJAJ-AUTO","02-Dec-2014","29-Jan-2015","CE","3000","0","0","0","36.6","0","7.1","0","0","-","0","0","2602.35"
"BAJAJ-AUTO","02-Dec-2014","26-Feb-2015","CE","3000","0","0","0","31.15","0","17.5","0","0","-","0","0","2602.35"
