Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,333.375000,335.000000,331.299988,332.524994,317.735016,106508
2014-01-02,334.950012,337.049988,326.950012,328.424988,313.817383,177626
2014-01-03,327.500000,332.975006,325.524994,331.674988,316.922821,368772
2014-01-06,332.000000,332.000000,328.674988,331.000000,316.277802,1009658
2014-01-07,335.000000,335.000000,327.000000,332.375000,317.591705,407526
2014-01-08,332.024994,333.600006,330.500000,332.325012,317.543884,503284
2014-01-09,332.500000,332.924988,328.575012,331.524994,316.779510,230664
2014-01-10,331.524994,337.424988,328.399994,331.075012,316.349518,246722
2014-01-13,331.000000,338.000000,328.649994,336.375000,321.413757,166278
2014-01-14,336.700012,338.000000,334.450012,336.075012,321.127136,79726
2014-01-15,337.000000,341.299988,335.075012,340.174988,325.044769,122844
2014-01-16,342.500000,342.500000,335.549988,336.975006,321.987061,290448
2014-01-17,338.250000,339.200012,329.600006,334.149994,319.287689,834620
2014-01-20,332.500000,338.450012,332.500000,334.924988,320.028259,197402
2014-01-21,335.750000,339.500000,335.149994,338.375000,323.324799,229590
2014-01-22,339.000000,342.200012,337.475006,338.850006,323.778687,178272
2014-01-23,338.375000,340.750000,336.600006,339.700012,324.590881,394620
2014-01-24,337.000000,337.500000,332.875000,336.975006,321.987061,802318
2014-01-27,332.500000,332.500000,322.475006,324.850006,310.401398,937754
2014-01-28,326.000000,328.000000,319.500000,322.625000,308.275299,1136506
2014-01-29,322.500000,325.500000,320.774994,322.799988,308.442566,832354
2014-01-30,319.000000,320.000000,314.500000,316.200012,302.136108,178730
2014-01-31,316.274994,318.000000,312.600006,314.450012,300.463959,753276
2014-02-03,316.250000,317.000000,312.500000,313.174988,299.245697,94408
2014-02-04,311.125000,317.500000,309.000000,315.274994,301.252228,112124
2014-02-05,317.000000,320.000000,312.875000,318.600006,304.429382,282770
2014-02-06,319.200012,324.875000,314.899994,323.674988,309.278656,1026868
2014-02-07,326.225006,327.299988,321.500000,323.950012,309.541412,218064
2014-02-10,323.774994,324.875000,318.424988,321.875000,307.558716,181114
2014-02-11,322.000000,323.399994,320.274994,322.549988,308.203644,75278
2014-02-12,323.500000,326.299988,321.750000,322.825012,308.466492,596518
2014-02-13,324.000000,324.000000,316.075012,316.625000,302.542236,68676
2014-02-14,317.500000,322.350006,314.799988,320.875000,306.603149,109134
2014-02-17,323.100006,326.500000,320.750000,325.274994,310.807495,216900
2014-02-18,325.299988,332.450012,323.125000,330.274994,315.585114,166936
2014-02-19,330.000000,336.350006,327.700012,334.674988,319.789307,128594
2014-02-20,334.000000,334.000000,330.625000,331.375000,316.636108,150946
2014-02-21,331.725006,334.899994,330.600006,332.399994,317.615570,265322
2014-02-24,332.000000,336.750000,328.000000,335.100006,320.195496,356584
2014-02-25,336.000000,338.000000,333.274994,335.399994,320.482117,202708
2014-02-26,334.700012,339.424988,334.700012,338.200012,323.157654,91860
2014-02-28,340.000000,341.075012,332.500000,333.750000,318.905518,528270
2014-03-03,333.000000,336.274994,331.674988,333.075012,318.260559,91336
2014-03-04,330.575012,335.950012,330.575012,335.225006,320.314941,117638
2014-03-05,336.250000,337.000000,331.524994,334.549988,319.669891,113146
2014-03-06,335.500000,338.700012,334.075012,337.750000,322.727600,152568
2014-03-07,338.100006,357.424988,338.100006,355.674988,339.855316,755652
2014-03-10,352.500000,368.850006,351.500000,367.174988,350.843842,948474
2014-03-11,367.600006,370.000000,360.000000,362.674988,346.543945,900760
2014-03-12,362.350006,366.375000,356.924988,362.774994,346.639526,229206
2014-03-13,366.375000,374.625000,364.500000,371.125000,354.618195,387364
2014-03-14,368.500000,369.500000,362.049988,365.850006,349.577759,696114
2014-03-18,366.024994,372.149994,364.075012,366.875000,350.557220,418376
2014-03-19,369.000000,371.549988,367.500000,368.899994,352.492188,356220
2014-03-20,368.875000,369.000000,363.975006,365.399994,349.147827,130214
2014-03-21,367.500000,368.575012,365.750000,366.924988,350.605011,532174
2014-03-22,null,null,null,null,null,null
2014-03-24,369.950012,376.450012,367.000000,375.225006,358.535797,1131052
2014-03-25,375.875000,380.250000,373.899994,374.799988,358.129730,256396
2014-03-26,375.774994,377.899994,372.000000,373.000000,356.409790,388248
2014-03-27,375.000000,380.000000,371.125000,373.475006,356.863617,350006
2014-03-28,374.850006,376.575012,367.750000,372.475006,355.908142,1032928
2014-03-31,373.975006,376.500000,371.524994,374.424988,357.771362,1752630
2014-04-01,376.500000,377.000000,366.250000,369.049988,352.635437,654880
2014-04-02,372.500000,373.000000,360.549988,365.274994,349.028381,560042
2014-04-03,368.250000,369.075012,363.000000,364.200012,348.001190,156688
2014-04-04,364.000000,366.450012,360.500000,362.899994,346.758972,230866
2014-04-07,363.500000,367.500000,361.575012,362.674988,346.543945,184772
2014-04-09,363.000000,373.225006,361.250000,371.049988,354.546448,486938
2014-04-10,372.174988,374.200012,368.075012,369.424988,352.993744,384572
2014-04-11,368.500000,372.075012,367.000000,368.924988,352.515991,131968
2014-04-15,368.950012,368.950012,359.450012,361.700012,345.612396,143752
2014-04-16,362.000000,365.674988,360.674988,362.625000,346.496246,157424
2014-04-17,357.500000,360.350006,353.750000,359.274994,343.295227,354158
2014-04-21,360.549988,363.524994,356.524994,358.299988,342.363617,212332
2014-04-22,360.174988,364.325012,359.250000,363.174988,347.021790,757510
2014-04-23,363.250000,369.524994,361.750000,367.125000,350.796082,476794
2014-04-24,367.125000,367.125000,367.125000,367.125000,350.796082,0
2014-04-25,366.500000,368.750000,362.500000,363.125000,346.973969,395336
2014-04-28,363.000000,364.500000,360.524994,362.649994,346.520081,286276
2014-04-29,362.600006,363.725006,356.174988,357.950012,342.029175,343232
2014-04-30,358.125000,364.200012,356.000000,359.125000,343.151917,523692
2014-05-02,362.125000,364.200012,357.850006,358.424988,342.483032,173580
2014-05-05,360.700012,361.424988,357.225006,358.450012,342.506897,138492
2014-05-06,358.600006,361.774994,357.250000,359.850006,343.844666,119266
2014-05-07,357.500000,363.350006,356.100006,358.024994,342.100830,100152
2014-05-08,358.774994,361.500000,357.899994,359.524994,343.534119,112540
2014-05-09,359.649994,380.000000,359.649994,378.600006,361.760742,482874
2014-05-12,377.500000,397.200012,377.424988,395.975006,378.362885,619674
2014-05-13,399.950012,400.200012,391.274994,393.600006,376.093536,531082
2014-05-14,393.000000,397.500000,387.000000,387.625000,370.384277,239708
2014-05-15,385.000000,395.174988,383.674988,394.049988,376.523468,511598
2014-05-16,396.500000,426.174988,394.149994,402.350006,384.454346,1578082
2014-05-19,406.500000,417.225006,404.125000,405.899994,387.846466,368660
2014-05-20,409.500000,410.549988,402.049988,407.825012,389.685852,307506
2014-05-21,407.500000,407.500000,402.700012,404.924988,386.914856,146046
2014-05-22,404.524994,406.049988,399.174988,401.299988,383.451050,197498
2014-05-23,400.250000,401.000000,391.424988,394.750000,377.192383,406822
2014-05-26,396.575012,402.000000,395.000000,399.149994,381.396637,279282
2014-05-27,399.000000,405.524994,393.950012,402.424988,384.525970,502108
2014-05-28,401.000000,413.200012,400.174988,411.700012,393.388458,329392
2014-05-29,411.700012,415.250000,403.750000,405.274994,387.249237,418580
2014-05-30,406.024994,409.375000,390.549988,397.049988,379.390045,743400
2014-06-02,397.500000,411.100006,397.500000,409.975006,391.740234,227206
2014-06-03,410.500000,413.750000,407.049988,412.274994,393.937866,186378
2014-06-04,413.399994,414.750000,406.600006,408.274994,390.115814,372952
2014-06-05,407.000000,407.725006,400.500000,402.450012,387.803131,359506
2014-06-06,406.399994,410.475006,400.625000,407.475006,392.645264,530018
2014-06-09,411.500000,415.000000,407.625000,410.024994,395.102478,350916
2014-06-10,410.625000,411.100006,405.149994,408.725006,393.849762,363464
2014-06-11,407.500000,415.000000,405.000000,410.225006,395.295197,254128
2014-06-12,410.799988,422.500000,406.924988,419.950012,404.666260,506432
2014-06-13,424.000000,428.000000,416.000000,417.774994,402.570404,417068
2014-06-16,419.725006,421.450012,415.600006,419.549988,404.280792,251860
2014-06-17,418.950012,424.500000,413.899994,423.225006,407.822083,394796
2014-06-18,423.500000,425.799988,414.950012,417.000000,401.823608,262318
2014-06-19,418.500000,420.024994,410.924988,412.825012,397.800568,209906
2014-06-20,415.575012,415.825012,409.500000,411.750000,396.764679,290816
2014-06-23,411.000000,413.049988,407.799988,410.700012,395.752899,223862
2014-06-24,411.100006,416.200012,411.100006,414.399994,399.318207,400998
2014-06-25,417.450012,417.450012,411.524994,412.024994,397.029663,202178
2014-06-26,410.250000,413.325012,404.725006,406.325012,391.537140,448742
2014-06-27,409.000000,410.475006,407.024994,407.700012,392.862122,375702
2014-06-30,410.000000,416.149994,410.000000,410.674988,395.728790,290058
2014-07-01,412.600006,413.700012,407.674988,411.549988,396.571930,290380
2014-07-02,413.674988,420.950012,412.500000,419.649994,404.377197,218504
2014-07-03,421.500000,422.125000,416.075012,418.600006,403.365387,112982
2014-07-04,420.000000,429.125000,417.500000,428.174988,412.591888,428580
2014-07-07,430.000000,430.500000,418.100006,420.024994,404.738525,380760
2014-07-08,420.524994,424.000000,410.500000,415.075012,399.968750,223576
2014-07-09,413.000000,417.575012,409.500000,415.174988,400.065063,233560
2014-07-10,416.000000,423.950012,406.500000,412.475006,397.463287,374848
2014-07-11,412.500000,415.399994,404.274994,406.075012,391.296234,3335152
2014-07-14,407.500000,409.899994,404.350006,408.225006,393.367981,127050
2014-07-15,410.049988,414.375000,408.500000,413.375000,398.330566,175616
2014-07-16,415.000000,418.774994,409.274994,417.799988,402.594482,293240
2014-07-17,419.000000,420.000000,414.899994,415.674988,400.546814,123310
2014-07-18,415.000000,418.075012,411.250000,416.225006,401.076843,204956
2014-07-21,420.075012,423.325012,412.774994,414.024994,398.956848,653242
2014-07-22,415.950012,421.000000,413.700012,419.950012,404.666260,259718
2014-07-23,422.500000,423.000000,417.399994,417.950012,402.739075,622866
2014-07-24,420.299988,422.750000,416.424988,421.100006,405.774384,975874
2014-07-25,422.500000,424.750000,417.000000,417.750000,402.546326,490976
2014-07-28,418.000000,419.000000,414.000000,414.875000,399.775970,343898
2014-07-30,415.149994,420.975006,413.774994,419.375000,404.112152,264046
2014-07-31,419.375000,419.825012,414.049988,416.825012,401.654999,332674
2014-08-01,414.500000,414.500000,406.350006,407.625000,392.789825,263680
2014-08-04,408.100006,411.325012,403.575012,406.575012,391.778046,177148
2014-08-05,410.000000,411.375000,405.000000,409.975006,395.054291,232248
2014-08-06,409.725006,409.799988,403.975006,404.774994,390.043518,157806
2014-08-07,404.575012,409.375000,404.575012,405.899994,391.127563,99730
2014-08-08,402.500000,403.274994,397.500000,398.149994,383.659637,364280
2014-08-11,401.000000,401.225006,396.000000,396.799988,382.358765,149690
2014-08-12,400.100006,404.000000,396.049988,403.575012,388.887207,169644
2014-08-13,404.924988,407.750000,401.575012,406.174988,391.392578,167768
2014-08-14,403.500000,415.975006,403.500000,412.875000,397.848755,615452
2014-08-18,415.000000,417.299988,411.950012,416.125000,400.980438,188092
2014-08-19,419.149994,419.149994,411.075012,412.049988,397.053741,545178
2014-08-20,416.950012,417.725006,409.674988,410.274994,395.343384,479008
2014-08-21,410.500000,417.350006,410.500000,415.825012,400.691406,326530
2014-08-22,418.250000,424.350006,414.299988,423.299988,407.894348,360952
2014-08-25,422.500000,426.500000,420.100006,421.700012,406.352570,298456
2014-08-26,422.000000,423.450012,419.250000,421.250000,405.918976,157146
2014-08-27,423.450012,423.500000,417.375000,418.299988,403.076294,238396
2014-08-28,421.000000,422.100006,416.774994,421.475006,406.135742,245114
2014-09-01,423.000000,424.524994,419.500000,420.774994,405.461212,193350
2014-09-02,420.075012,430.399994,419.649994,429.250000,413.627808,518248
2014-09-03,431.000000,431.899994,425.950012,428.325012,412.736481,478650
2014-09-04,427.500000,429.700012,424.424988,425.950012,410.447845,512670
2014-09-05,427.524994,427.975006,422.399994,424.375000,408.930176,151322
2014-09-08,424.500000,433.825012,424.500000,432.000000,416.277710,598980
2014-09-09,432.500000,434.750000,429.250000,432.700012,416.952209,443934
